t_s,R75,R77,R78,R80,R81,R83,R92,R98,R102,R103,R104,R105,R106,R116,R117,R118,R119,R120,R121,R122,R123,R75n,R77n,R78n,R80n,R81n,R83n,R92n,R98n,R102n,R103n,R104n,R105n,R106n,R116n,R117n,R118n,R119n,R120n,R121n,R122n,R123n
9295,-0.138710975646973,-0.00980472564697266,-0.19433689117431602,-0.107305526733398,-0.14003944396972698,-0.0887107849121094,-0.12386798858642599,-0.133242607116699,-0.118086814880371,-0.0419921875,-0.136445999145508,-0.157930374145508,-0.159102439880371,-0.101601600646973,-0.187930107116699,-0.17285251617431602,-0.15675830841064498,-0.12230491638183599,-0.14902400970458998,-0.175743103027344,-0.225743293762207,-0.0476560592651367,-0.0078125,-0.15382862091064498,-0.0336723327636719,-0.0481252670288086,-0.00437450408935547,-0.0458602905273438,-0.042500495910644503,-0.0498447418212891,-0.00921821594238281,-0.0436725616455078,-0.0503911972045898,-0.0490627288818359,-0.0251560211181641,-0.0571870803833008,-0.0480470657348633,-0.0450782775878906,-0.0400781631469727,-0.0331249237060547,-0.0315628051757812,-0.0697660446166992
9300,-0.138710975646973,-0.00972652435302734,-0.19433689117431602,-0.107305526733398,-0.14003944396972698,-0.0886335372924805,-0.12386798858642599,-0.133164405822754,-0.118086814880371,-0.0419921875,-0.136445999145508,-0.157930374145508,-0.159102439880371,-0.101523399353027,-0.187930107116699,-0.17285251617431602,-0.15675830841064498,-0.12230491638183599,-0.14902400970458998,-0.17566490173339802,-0.225743293762207,-0.0476560592651367,-0.00773429870605469,-0.15382862091064498,-0.0336723327636719,-0.0481252670288086,-0.00429725646972656,-0.0458602905273438,-0.0424222946166992,-0.0498447418212891,-0.00921821594238281,-0.0436725616455078,-0.0503911972045898,-0.0490627288818359,-0.0250778198242188,-0.0571870803833008,-0.0480470657348633,-0.0450782775878906,-0.0400781631469727,-0.0331249237060547,-0.031484603881835896,-0.0697660446166992
9305,-0.138710975646973,-0.00972652435302734,-0.19433689117431602,-0.107305526733398,-0.14003944396972698,-0.0884771347045898,-0.12386798858642599,-0.13308620452880898,-0.118086814880371,-0.0419921875,-0.136445999145508,-0.157930374145508,-0.159102439880371,-0.101445198059082,-0.187930107116699,-0.17285251617431602,-0.15675830841064498,-0.12230491638183599,-0.14902400970458998,-0.17566490173339802,-0.225743293762207,-0.0476560592651367,-0.00773429870605469,-0.15382862091064498,-0.0336723327636719,-0.0481252670288086,-0.00414085388183594,-0.0458602905273438,-0.0423440933227539,-0.0498447418212891,-0.00921821594238281,-0.0436725616455078,-0.0503911972045898,-0.0490627288818359,-0.0249996185302734,-0.0571870803833008,-0.0480470657348633,-0.0450782775878906,-0.0400781631469727,-0.0331249237060547,-0.031484603881835896,-0.0697660446166992
9310,-0.138710975646973,-0.00996112823486328,-0.19433689117431602,-0.107305526733398,-0.14011764526367199,-0.0883207321166992,-0.123946189880371,-0.133008003234863,-0.118086814880371,-0.0419921875,-0.136445999145508,-0.157930374145508,-0.159102439880371,-0.101445198059082,-0.187851905822754,-0.172774314880371,-0.156680107116699,-0.12230491638183599,-0.14902400970458998,-0.17566490173339802,-0.225665092468262,-0.0476560592651367,-0.00796890258789062,-0.15382862091064498,-0.0336723327636719,-0.0482034683227539,-0.00398445129394531,-0.0459384918212891,-0.0422658920288086,-0.0498447418212891,-0.00921821594238281,-0.0436725616455078,-0.0503911972045898,-0.0490627288818359,-0.0249996185302734,-0.057108879089355497,-0.047968864440917997,-0.0450000762939453,-0.0400781631469727,-0.0331249237060547,-0.031484603881835896,-0.0696878433227539
9315,-0.138710975646973,-0.00972652435302734,-0.19433689117431602,-0.107305526733398,-0.14011764526367199,-0.0882425308227539,-0.123946189880371,-0.132929801940918,-0.118086814880371,-0.0419921875,-0.136445999145508,-0.157930374145508,-0.159102439880371,-0.101367950439453,-0.187851905822754,-0.172774314880371,-0.156680107116699,-0.12230491638183599,-0.14902400970458998,-0.17566490173339802,-0.225665092468262,-0.0476560592651367,-0.00773429870605469,-0.15382862091064498,-0.0336723327636719,-0.0482034683227539,-0.00390625,-0.0459384918212891,-0.0421876907348633,-0.0498447418212891,-0.00921821594238281,-0.0436725616455078,-0.0503911972045898,-0.0490627288818359,-0.0249223709106445,-0.057108879089355497,-0.047968864440917997,-0.0450000762939453,-0.0400781631469727,-0.0331249237060547,-0.031484603881835896,-0.0696878433227539
9320,-0.138710975646973,-0.00941371917724609,-0.19433689117431602,-0.107305526733398,-0.14011764526367199,-0.0880861282348633,-0.123946189880371,-0.132851600646973,-0.118086814880371,-0.0419921875,-0.136445999145508,-0.157930374145508,-0.159102439880371,-0.10128974914550799,-0.187851905822754,-0.172774314880371,-0.156680107116699,-0.12230491638183599,-0.14902400970458998,-0.17566490173339802,-0.22558689117431602,-0.0476560592651367,-0.00742149353027344,-0.15382862091064498,-0.0336723327636719,-0.0482034683227539,-0.0037498474121093798,-0.0459384918212891,-0.042109489440917997,-0.0498447418212891,-0.00921821594238281,-0.0436725616455078,-0.0503911972045898,-0.0490627288818359,-0.0248441696166992,-0.057108879089355497,-0.047968864440917997,-0.0450000762939453,-0.0400781631469727,-0.0331249237060547,-0.031484603881835896,-0.0696096420288086
9325,-0.138710975646973,-0.00957012176513672,-0.19433689117431602,-0.107305526733398,-0.14011764526367199,-0.0879297256469727,-0.123946189880371,-0.132851600646973,-0.118086814880371,-0.0419921875,-0.136445999145508,-0.157930374145508,-0.159102439880371,-0.101211547851562,-0.187851905822754,-0.172774314880371,-0.156680107116699,-0.12230491638183599,-0.14902400970458998,-0.17566490173339802,-0.22558689117431602,-0.0476560592651367,-0.00757789611816406,-0.15382862091064498,-0.0336723327636719,-0.0482034683227539,-0.00359344482421875,-0.0459384918212891,-0.042109489440917997,-0.0498447418212891,-0.00921821594238281,-0.0436725616455078,-0.0503911972045898,-0.0490627288818359,-0.0247659683227539,-0.057108879089355497,-0.047968864440917997,-0.0450000762939453,-0.0400781631469727,-0.0331249237060547,-0.031484603881835896,-0.0696096420288086
9330,-0.138710975646973,-0.00964832305908203,-0.194258689880371,-0.107305526733398,-0.14011764526367199,-0.087773323059082,-0.123946189880371,-0.132774353027344,-0.118086814880371,-0.0419921875,-0.136445999145508,-0.157930374145508,-0.159102439880371,-0.10113334655761701,-0.18777370452880898,-0.172774314880371,-0.156680107116699,-0.12230491638183599,-0.14902400970458998,-0.17566490173339802,-0.225508689880371,-0.0476560592651367,-0.00765609741210938,-0.153750419616699,-0.0336723327636719,-0.0482034683227539,-0.0034370422363281202,-0.0459384918212891,-0.0420322418212891,-0.0498447418212891,-0.00921821594238281,-0.0436725616455078,-0.0503911972045898,-0.0490627288818359,-0.0246877670288086,-0.0570306777954102,-0.047968864440917997,-0.0450000762939453,-0.0400781631469727,-0.0331249237060547,-0.031484603881835896,-0.0695314407348633
9335,-0.138710975646973,-0.00941371917724609,-0.194258689880371,-0.107305526733398,-0.14011764526367199,-0.0876960754394531,-0.123946189880371,-0.132774353027344,-0.118086814880371,-0.0419921875,-0.136445999145508,-0.157852172851562,-0.159024238586426,-0.10113334655761701,-0.18777370452880898,-0.172774314880371,-0.156680107116699,-0.12230491638183599,-0.14902400970458998,-0.17566490173339802,-0.225508689880371,-0.0476560592651367,-0.00742149353027344,-0.153750419616699,-0.0336723327636719,-0.0482034683227539,-0.00335979461669922,-0.0459384918212891,-0.0420322418212891,-0.0498447418212891,-0.00921821594238281,-0.0436725616455078,-0.050312995910644503,-0.0489845275878906,-0.0246877670288086,-0.0570306777954102,-0.047968864440917997,-0.0450000762939453,-0.0400781631469727,-0.0331249237060547,-0.031484603881835896,-0.0695314407348633
9340,-0.138710975646973,-0.00964832305908203,-0.194258689880371,-0.107305526733398,-0.14011764526367199,-0.0875396728515625,-0.123946189880371,-0.13269615173339802,-0.118086814880371,-0.0419921875,-0.13652420043945301,-0.157852172851562,-0.159024238586426,-0.101055145263672,-0.18777370452880898,-0.172774314880371,-0.156601905822754,-0.122226715087891,-0.14902400970458998,-0.17566490173339802,-0.225508689880371,-0.0476560592651367,-0.00765609741210938,-0.153750419616699,-0.0336723327636719,-0.0482034683227539,-0.0032033920288085903,-0.0459384918212891,-0.0419540405273438,-0.0498447418212891,-0.00921821594238281,-0.0437507629394531,-0.050312995910644503,-0.0489845275878906,-0.0246095657348633,-0.0570306777954102,-0.047968864440917997,-0.044921875,-0.0399999618530273,-0.0331249237060547,-0.031484603881835896,-0.0695314407348633
9345,-0.138710975646973,-0.00910186767578125,-0.194258689880371,-0.107305526733398,-0.14011764526367199,-0.0873832702636719,-0.123946189880371,-0.13269615173339802,-0.118086814880371,-0.0419921875,-0.13652420043945301,-0.157852172851562,-0.159024238586426,-0.100976943969727,-0.18777370452880898,-0.172774314880371,-0.156601905822754,-0.122226715087891,-0.14902400970458998,-0.17566490173339802,-0.225430488586426,-0.0476560592651367,-0.00710964202880859,-0.153750419616699,-0.0336723327636719,-0.0482034683227539,-0.00304698944091797,-0.0459384918212891,-0.0419540405273438,-0.0498447418212891,-0.00921821594238281,-0.0437507629394531,-0.050312995910644503,-0.0489845275878906,-0.024531364440918,-0.0570306777954102,-0.047968864440917997,-0.044921875,-0.0399999618530273,-0.0331249237060547,-0.031484603881835896,-0.069453239440918
9350,-0.138710975646973,-0.00941371917724609,-0.194258689880371,-0.107305526733398,-0.14011764526367199,-0.0873050689697266,-0.123946189880371,-0.13261795043945301,-0.118086814880371,-0.0420703887939453,-0.13652420043945301,-0.157852172851562,-0.159024238586426,-0.100898742675781,-0.18777370452880898,-0.172774314880371,-0.156601905822754,-0.122226715087891,-0.14902400970458998,-0.17566490173339802,-0.225430488586426,-0.0476560592651367,-0.00742149353027344,-0.153750419616699,-0.0336723327636719,-0.0482034683227539,-0.0029687881469726597,-0.0459384918212891,-0.0418758392333984,-0.0498447418212891,-0.00929641723632812,-0.0437507629394531,-0.050312995910644503,-0.0489845275878906,-0.024453163146972698,-0.0570306777954102,-0.047968864440917997,-0.044921875,-0.0399999618530273,-0.0331249237060547,-0.031484603881835896,-0.069453239440918
9355,-0.138710975646973,-0.00957012176513672,-0.194258689880371,-0.107305526733398,-0.14011764526367199,-0.0871486663818359,-0.123946189880371,-0.13261795043945301,-0.118086814880371,-0.0420703887939453,-0.13652420043945301,-0.157852172851562,-0.159024238586426,-0.100898742675781,-0.18777370452880898,-0.172774314880371,-0.156601905822754,-0.122226715087891,-0.14902400970458998,-0.17566490173339802,-0.22535228729248002,-0.0476560592651367,-0.00757789611816406,-0.153750419616699,-0.0336723327636719,-0.0482034683227539,-0.00281238555908203,-0.0459384918212891,-0.0418758392333984,-0.0498447418212891,-0.00929641723632812,-0.0437507629394531,-0.050312995910644503,-0.0489845275878906,-0.024453163146972698,-0.0570306777954102,-0.047968864440917997,-0.044921875,-0.0399999618530273,-0.0331249237060547,-0.031484603881835896,-0.0693750381469727
9360,-0.138710975646973,-0.00925827026367188,-0.194258689880371,-0.107305526733398,-0.14011764526367199,-0.0870704650878906,-0.1240234375,-0.132539749145508,-0.118086814880371,-0.0420703887939453,-0.13652420043945301,-0.157852172851562,-0.159024238586426,-0.10082054138183599,-0.18769645690918,-0.172774314880371,-0.156601905822754,-0.122226715087891,-0.14902400970458998,-0.17558670043945301,-0.22535228729248002,-0.0476560592651367,-0.00726604461669922,-0.153750419616699,-0.0336723327636719,-0.0482034683227539,-0.00273418426513672,-0.046015739440917997,-0.0417976379394531,-0.0498447418212891,-0.00929641723632812,-0.0437507629394531,-0.050312995910644503,-0.0489845275878906,-0.024374961853027302,-0.0569534301757812,-0.047968864440917997,-0.044921875,-0.0399999618530273,-0.0331249237060547,-0.0314064025878906,-0.0693750381469727
9365,-0.138710975646973,-0.00941371917724609,-0.194258689880371,-0.107305526733398,-0.14011764526367199,-0.0869140625,-0.1240234375,-0.132539749145508,-0.118086814880371,-0.0420703887939453,-0.13652420043945301,-0.157852172851562,-0.159024238586426,-0.100742340087891,-0.18769645690918,-0.172696113586426,-0.156601905822754,-0.122226715087891,-0.14902400970458998,-0.17558670043945301,-0.22535228729248002,-0.0476560592651367,-0.00742149353027344,-0.153750419616699,-0.0336723327636719,-0.0482034683227539,-0.0025777816772460903,-0.046015739440917997,-0.0417976379394531,-0.0498447418212891,-0.00929641723632812,-0.0437507629394531,-0.050312995910644503,-0.0489845275878906,-0.024296760559082,-0.0569534301757812,-0.0478906631469727,-0.044921875,-0.0399999618530273,-0.0331249237060547,-0.0314064025878906,-0.0693750381469727
9370,-0.138710975646973,-0.00957012176513672,-0.194180488586426,-0.107305526733398,-0.14011764526367199,-0.0867576599121094,-0.1240234375,-0.132461547851562,-0.118086814880371,-0.0420703887939453,-0.13652420043945301,-0.157852172851562,-0.159024238586426,-0.100664138793945,-0.18769645690918,-0.172696113586426,-0.156601905822754,-0.122226715087891,-0.14902400970458998,-0.17558670043945301,-0.22527408599853502,-0.0476560592651367,-0.00757789611816406,-0.153672218322754,-0.0336723327636719,-0.0482034683227539,-0.00242137908935547,-0.046015739440917997,-0.0417194366455078,-0.0498447418212891,-0.00929641723632812,-0.0437507629394531,-0.050312995910644503,-0.0489845275878906,-0.0242185592651367,-0.0569534301757812,-0.0478906631469727,-0.044921875,-0.0399999618530273,-0.0331249237060547,-0.0314064025878906,-0.0692968368530273
9375,-0.138710975646973,-0.00949192047119141,-0.194180488586426,-0.107305526733398,-0.14011764526367199,-0.0866804122924805,-0.1240234375,-0.132461547851562,-0.118086814880371,-0.0420703887939453,-0.13652420043945301,-0.157852172851562,-0.159024238586426,-0.100664138793945,-0.18769645690918,-0.172696113586426,-0.15652370452880898,-0.122226715087891,-0.14902400970458998,-0.17558670043945301,-0.22527408599853502,-0.0476560592651367,-0.00749969482421875,-0.153672218322754,-0.0336723327636719,-0.0482034683227539,-0.00234413146972656,-0.046015739440917997,-0.0417194366455078,-0.0498447418212891,-0.00929641723632812,-0.0437507629394531,-0.050312995910644503,-0.0489845275878906,-0.0242185592651367,-0.0569534301757812,-0.0478906631469727,-0.0448436737060547,-0.0399999618530273,-0.0331249237060547,-0.0314064025878906,-0.0692968368530273
9380,-0.138710975646973,-0.00933551788330078,-0.194180488586426,-0.107305526733398,-0.14011764526367199,-0.0865240097045898,-0.1240234375,-0.132383346557617,-0.118086814880371,-0.0420703887939453,-0.13652420043945301,-0.157852172851562,-0.159024238586426,-0.1005859375,-0.18769645690918,-0.172696113586426,-0.15652370452880898,-0.122226715087891,-0.14902400970458998,-0.17558670043945301,-0.22519588470458998,-0.0476560592651367,-0.00734329223632812,-0.153672218322754,-0.0336723327636719,-0.0482034683227539,-0.00218772888183594,-0.046015739440917997,-0.0416412353515625,-0.0498447418212891,-0.00929641723632812,-0.0437507629394531,-0.050312995910644503,-0.0489845275878906,-0.0241403579711914,-0.0569534301757812,-0.0478906631469727,-0.0448436737060547,-0.0399999618530273,-0.0331249237060547,-0.0314064025878906,-0.069218635559082
9385,-0.138710975646973,-0.00980472564697266,-0.194180488586426,-0.107305526733398,-0.14011764526367199,-0.0864458084106445,-0.1240234375,-0.132383346557617,-0.118086814880371,-0.0420703887939453,-0.13652420043945301,-0.157852172851562,-0.15894603729248002,-0.100507736206055,-0.18761825561523401,-0.172696113586426,-0.15652370452880898,-0.122226715087891,-0.14902400970458998,-0.17558670043945301,-0.22519588470458998,-0.0476560592651367,-0.0078125,-0.153672218322754,-0.0336723327636719,-0.0482034683227539,-0.0021095275878906202,-0.046015739440917997,-0.0416412353515625,-0.0498447418212891,-0.00929641723632812,-0.0437507629394531,-0.050312995910644503,-0.0489063262939453,-0.0240621566772461,-0.0568752288818359,-0.0478906631469727,-0.0448436737060547,-0.0399999618530273,-0.0331249237060547,-0.0314064025878906,-0.069218635559082
9390,-0.138710975646973,-0.00972652435302734,-0.194180488586426,-0.107305526733398,-0.140195846557617,-0.0862894058227539,-0.1240234375,-0.13230514526367199,-0.118086814880371,-0.0420703887939453,-0.13652420043945301,-0.157852172851562,-0.15894603729248002,-0.10043048858642599,-0.18761825561523401,-0.172696113586426,-0.15652370452880898,-0.122226715087891,-0.14902400970458998,-0.17558670043945301,-0.22519588470458998,-0.0476560592651367,-0.00773429870605469,-0.153672218322754,-0.0336723327636719,-0.0482816696166992,-0.001953125,-0.046015739440917997,-0.0415630340576172,-0.0498447418212891,-0.00929641723632812,-0.0437507629394531,-0.050312995910644503,-0.0489063262939453,-0.0239849090576172,-0.0568752288818359,-0.0478906631469727,-0.0448436737060547,-0.0399999618530273,-0.0331249237060547,-0.0314064025878906,-0.069218635559082
9395,-0.138710975646973,-0.00996112823486328,-0.194180488586426,-0.107305526733398,-0.140195846557617,-0.0861330032348633,-0.1240234375,-0.13230514526367199,-0.118086814880371,-0.0420703887939453,-0.13652420043945301,-0.157773971557617,-0.15894603729248002,-0.10043048858642599,-0.18761825561523401,-0.172696113586426,-0.15652370452880898,-0.122226715087891,-0.14902400970458998,-0.17558670043945301,-0.22511768341064498,-0.0476560592651367,-0.00796890258789062,-0.153672218322754,-0.0336723327636719,-0.0482816696166992,-0.0017967224121093802,-0.046015739440917997,-0.0415630340576172,-0.0498447418212891,-0.00929641723632812,-0.0437507629394531,-0.0502347946166992,-0.0489063262939453,-0.0239849090576172,-0.0568752288818359,-0.0478906631469727,-0.0448436737060547,-0.0399999618530273,-0.0331249237060547,-0.0314064025878906,-0.0691404342651367
9400,-0.138710975646973,-0.0101175308227539,-0.194180488586426,-0.107305526733398,-0.140195846557617,-0.086054801940918,-0.1240234375,-0.13222694396972698,-0.118086814880371,-0.0420703887939453,-0.13652420043945301,-0.157773971557617,-0.15894603729248002,-0.10035228729248,-0.18761825561523401,-0.172696113586426,-0.15652370452880898,-0.122148513793945,-0.14902400970458998,-0.17558670043945301,-0.22511768341064498,-0.0476560592651367,-0.00812530517578125,-0.153672218322754,-0.0336723327636719,-0.0482816696166992,-0.0017185211181640601,-0.046015739440917997,-0.0414848327636719,-0.0498447418212891,-0.00929641723632812,-0.0437507629394531,-0.0502347946166992,-0.0489063262939453,-0.0239067077636719,-0.0568752288818359,-0.0478906631469727,-0.0448436737060547,-0.039921760559082003,-0.0331249237060547,-0.0314064025878906,-0.0691404342651367
9405,-0.138710975646973,-0.00972652435302734,-0.194180488586426,-0.107382774353027,-0.140195846557617,-0.0858983993530273,-0.1240234375,-0.132148742675781,-0.118086814880371,-0.0420703887939453,-0.13652420043945301,-0.157773971557617,-0.15894603729248002,-0.100274085998535,-0.18761825561523401,-0.172696113586426,-0.15652370452880898,-0.122226715087891,-0.14902400970458998,-0.17558670043945301,-0.225039482116699,-0.0476560592651367,-0.00773429870605469,-0.153672218322754,-0.0337495803833008,-0.0482816696166992,-0.0015621185302734399,-0.046015739440917997,-0.0414066314697266,-0.0498447418212891,-0.00929641723632812,-0.0437507629394531,-0.0502347946166992,-0.0489063262939453,-0.0238285064697266,-0.0568752288818359,-0.0478906631469727,-0.0448436737060547,-0.0399999618530273,-0.0331249237060547,-0.0314064025878906,-0.0690622329711914
9410,-0.138710975646973,-0.00980472564697266,-0.194180488586426,-0.107382774353027,-0.140195846557617,-0.085820198059082,-0.1240234375,-0.132148742675781,-0.118086814880371,-0.0421485900878906,-0.13652420043945301,-0.157773971557617,-0.15894603729248002,-0.10019588470459,-0.18761825561523401,-0.172696113586426,-0.15652370452880898,-0.122148513793945,-0.14902400970458998,-0.17558670043945301,-0.225039482116699,-0.0476560592651367,-0.0078125,-0.153672218322754,-0.0337495803833008,-0.0482816696166992,-0.0014839172363281198,-0.046015739440917997,-0.0414066314697266,-0.0498447418212891,-0.00937461853027344,-0.0437507629394531,-0.0502347946166992,-0.0489063262939453,-0.0237503051757812,-0.0568752288818359,-0.0478906631469727,-0.0448436737060547,-0.039921760559082003,-0.0331249237060547,-0.0314064025878906,-0.0690622329711914
9415,-0.138710975646973,-0.00996112823486328,-0.194180488586426,-0.107382774353027,-0.140195846557617,-0.0856647491455078,-0.1240234375,-0.132070541381836,-0.118086814880371,-0.0421485900878906,-0.13660240173339802,-0.157773971557617,-0.15894603729248002,-0.10019588470459,-0.187540054321289,-0.172696113586426,-0.156445503234863,-0.122148513793945,-0.14902400970458998,-0.17558670043945301,-0.225039482116699,-0.0476560592651367,-0.00796890258789062,-0.153672218322754,-0.0337495803833008,-0.0482816696166992,-0.00132846832275391,-0.046015739440917997,-0.0413284301757812,-0.0498447418212891,-0.00937461853027344,-0.0438289642333984,-0.0502347946166992,-0.0489063262939453,-0.0237503051757812,-0.0567970275878906,-0.0478906631469727,-0.0447654724121094,-0.039921760559082003,-0.0331249237060547,-0.0314064025878906,-0.0690622329711914
