t_s,R75,s.1,R77,s.2,R78,s.3,R80,s.4,R81,s.5,R83,s.6,R92,s.7,R98,s.8,R100,s.9,R102,s.10,R105,s.11,R114,s.12,R117,s.13,R120,s.14,R121,s.15,R122,s.16,R124,s.17,R125,s.18,R126,s.19,R127,s.20,R128,s.21,R129
10780.0,-0.212051585316658,10780.0,-0.208035945892334,10780.0,-0.222778230905533,10780.0,-0.110371492803097,10780.0,-0.182262420654297,10780.0,-0.199356183409691,10780.0,-0.133793458342552,10780.0,-0.177113920450211,10780.0,-0.193332776427269,10780.0,-0.110160544514656,10780.0,-0.186168670654297,10780.0,-0.198075011372566,10780.0,-0.199489027261734,10780.0,-0.109715275466442,10780.0,-0.138856038451195,10780.0,-0.147684201598167,10780.0,-0.196098431944847,10780.0,-0.158082589507103,10780.0,-0.024808693677187,10780.0,-0.0760745033621788,10780.0,-0.124394990503788,10780.0,-0.136215403676033
10790.0,-0.212043762207031,10790.0,-0.208028122782707,10790.0,-0.222778230905533,10790.0,-0.110332489013672,10790.0,-0.182262420654297,10790.0,-0.199348449707031,10790.0,-0.133613780140877,10790.0,-0.177090555429459,10790.0,-0.193317130208015,10790.0,-0.110152721405029,10790.0,-0.186129570007324,10790.0,-0.198059365153313,10790.0,-0.199489027261734,10790.0,-0.109715275466442,10790.0,-0.13887158036232,10790.0,-0.147684201598167,10790.0,-0.196114063262939,10790.0,-0.158082589507103,10790.0,-0.0248008724302053,10790.0,-0.0760588645935059,10790.0,-0.124394990503788,10790.0,-0.136199757456779
10800.0,-0.212035939097404,10800.0,-0.208028122782707,10800.0,-0.222770407795906,10800.0,-0.110293388366699,10800.0,-0.182262420654297,10800.0,-0.199340626597404,10800.0,-0.133434101939201,10800.0,-0.177059277892113,10800.0,-0.193301483988762,10800.0,-0.110144905745983,10800.0,-0.18609057366848,10800.0,-0.198035910725594,10800.0,-0.199489027261734,10800.0,-0.109715275466442,10800.0,-0.13887158036232,10800.0,-0.147684201598167,10800.0,-0.196137428283691,10800.0,-0.158090397715569,10800.0,-0.0248477943241596,10800.0,-0.0760354027152061,10800.0,-0.124394990503788,10800.0,-0.136199757456779
10810.0,-0.212028130888939,10810.0,-0.208020314574242,10810.0,-0.222762584686279,10810.0,-0.110254287719727,10810.0,-0.182262420654297,10810.0,-0.199332818388939,10810.0,-0.13324661552906,10810.0,-0.177035808563232,10810.0,-0.193293675780296,10810.0,-0.110144905745983,10810.0,-0.186059281229973,10810.0,-0.19802026450634,10810.0,-0.199481204152107,10810.0,-0.109707452356815,10810.0,-0.138879403471947,10810.0,-0.147684201598167,10810.0,-0.196153074502945,10810.0,-0.158090397715569,10810.0,-0.0249492656439543,10810.0,-0.076019860804081,10810.0,-0.124394990503788,10810.0,-0.136191949248314
10820.0,-0.212020307779312,10820.0,-0.208012491464615,10820.0,-0.222762584686279,10820.0,-0.110215283930302,10820.0,-0.182262420654297,10820.0,-0.199324995279312,10820.0,-0.133059129118919,10820.0,-0.177012354135513,10820.0,-0.193278029561043,10820.0,-0.110144905745983,10820.0,-0.186020284891129,10820.0,-0.197996810078621,10820.0,-0.199489027261734,10820.0,-0.109707452356815,10820.0,-0.138879403471947,10820.0,-0.147684201598167,10820.0,-0.196168705821037,10820.0,-0.158090397715569,10820.0,-0.0250431057065725,10820.0,-0.0759963989257813,10820.0,-0.124394990503788,10820.0,-0.136184126138687
10830.0,-0.248223587870598,10830.0,-0.219200044870377,10830.0,-0.237192302942276,10830.0,-0.118762210011482,10830.0,-0.211145311594009,10830.0,-0.144934177398682,10830.0,-0.153168588876724,10830.0,-0.209231287240982,10830.0,-0.228442296385765,10830.0,-0.149793535470963,10830.0,-0.219770342111588,10830.0,-0.221582889556885,10830.0,-0.233356341719627,10830.0,-0.122715286910534,10830.0,-0.152426347136497,10830.0,-0.165770158171654,10830.0,-0.189340591430664,10830.0,-0.158496662974358,10830.0,-0.0211055763065815,10830.0,-0.121488764882088,10830.0,-0.170293614268303,10830.0,-0.17482490837574
10840.0,-0.248043924570084,10840.0,-0.218715667724609,10840.0,-0.236957937479019,10840.0,-0.118168450891972,10840.0,-0.211153134703636,10840.0,-0.147082611918449,10840.0,-0.153082564473152,10840.0,-0.209270283579826,10840.0,-0.228176638484001,10840.0,-0.149215415120125,10840.0,-0.219614133238792,10840.0,-0.221348479390144,10840.0,-0.233192309737206,10840.0,-0.122574709355831,10840.0,-0.152176380157471,10840.0,-0.165535733103752,10840.0,-0.189801499247551,10840.0,-0.159004494547844,10840.0,-0.0190117843449116,10840.0,-0.121309094130993,10840.0,-0.170504570007324,10840.0,-0.174707695841789
10850.0,-0.247879847884178,10850.0,-0.218285948038101,10850.0,-0.236692294478416,10850.0,-0.117848113179207,10850.0,-0.210973456501961,10850.0,-0.145730972290039,10850.0,-0.152973279356956,10850.0,-0.209176540374756,10850.0,-0.227903231978416,10850.0,-0.148840427398682,10850.0,-0.219317242503166,10850.0,-0.221121892333031,10850.0,-0.233043864369392,10850.0,-0.122441865503788,10850.0,-0.151957616209984,10850.0,-0.165324881672859,10850.0,-0.19023123383522,10850.0,-0.159465417265892,10850.0,-0.017425823956728,10850.0,-0.121137142181396,10850.0,-0.170668601989746,10850.0,-0.174645230174065
10860.0,-0.247739225625992,10860.0,-0.217903137207031,10860.0,-0.236450105905533,10860.0,-0.117582514882088,10860.0,-0.210817247629166,10860.0,-0.147090435028076,10860.0,-0.152848243713379,10860.0,-0.209121897816658,10860.0,-0.227645397186279,10860.0,-0.148480996489525,10860.0,-0.219043835997581,10860.0,-0.220911026000977,10860.0,-0.232911020517349,10860.0,-0.122332476079464,10860.0,-0.151762291789055,10860.0,-0.165121749043465,10860.0,-0.190637394785881,10860.0,-0.159863859415054,10860.0,-0.0162539482116699,10860.0,-0.120980933308601,10860.0,-0.17082491517067,10860.0,-0.174613952636719
10870.0,-0.247622013092041,10870.0,-0.217598438262939,10870.0,-0.236270427703857,10870.0,-0.117426209151745,10870.0,-0.210637480020523,10870.0,-0.144684121012688,10870.0,-0.152770146727562,10870.0,-0.209074974060059,10870.0,-0.22739540040493,10870.0,-0.148145109415054,10870.0,-0.218770310282707,10870.0,-0.220707893371582,10870.0,-0.232786044478416,10870.0,-0.122238732874393,10870.0,-0.151574805378914,10870.0,-0.164934262633324,10870.0,-0.191004663705826,10870.0,-0.160231113433838,10870.0,-0.0154883386567235,10870.0,-0.120848082005978,10870.0,-0.170965477824211,10870.0,-0.174590498209
10880.0,-0.247504860162735,10880.0,-0.217270374298096,10880.0,-0.236082941293716,10880.0,-0.117324642837048,10880.0,-0.210465624928474,10880.0,-0.144207581877708,10880.0,-0.15267638862133,10880.0,-0.209012508392334,10880.0,-0.227161034941673,10880.0,-0.147824764251709,10880.0,-0.218520358204842,10880.0,-0.220512583851814,10880.0,-0.232684478163719,10880.0,-0.122168444097042,10880.0,-0.151410773396492,10880.0,-0.164762303233147,10880.0,-0.191348358988762,10880.0,-0.160551354289055,10880.0,-0.0149570470675826,10880.0,-0.120730876922607,10880.0,-0.171098336577415,10880.0,-0.174559220671654
10890.0,-0.247387647628784,10890.0,-0.216942220926285,10890.0,-0.235895439982414,10890.0,-0.117215253412724,10890.0,-0.210301592946053,10890.0,-0.143066987395287,10890.0,-0.152574822306633,10890.0,-0.208950042724609,10890.0,-0.226942256093025,10890.0,-0.147520065307617,10890.0,-0.218270406126976,10890.0,-0.220325097441673,10890.0,-0.232582911849022,10890.0,-0.12210588902235,10890.0,-0.151262283325195,10890.0,-0.164606094360352,10890.0,-0.191668704152107,10890.0,-0.160840421915054,10890.0,-0.0146133424714208,10890.0,-0.120621584355831,10890.0,-0.171207711100578,10890.0,-0.174520209431648
10900.0,-0.247270494699478,10900.0,-0.216614052653313,10900.0,-0.23570790886879,10900.0,-0.1171058639884,10900.0,-0.210160925984383,10900.0,-0.142332553863525,10900.0,-0.152481079101563,10900.0,-0.208895310759544,10900.0,-0.226739123463631,10900.0,-0.147231012582779,10900.0,-0.218035981059074,10900.0,-0.220153138041496,10900.0,-0.232496976852417,10900.0,-0.122059062123299,10900.0,-0.151121616363525,10900.0,-0.164449885487556,10900.0,-0.191965579986572,10900.0,-0.161098286509514,10900.0,-0.0144023895263672,10900.0,-0.120520018041134,10900.0,-0.171309277415276,10900.0,-0.174481108784676
10910.0,-0.247168928384781,10910.0,-0.216293811798096,10910.0,-0.235528230667114,10910.0,-0.116988755762577,10910.0,-0.21002034842968,10910.0,-0.141402915120125,10910.0,-0.152395159006119,10910.0,-0.20883284509182,10910.0,-0.22653603553772,10910.0,-0.146941944956779,10910.0,-0.217809394001961,10910.0,-0.219981297850609,10910.0,-0.2324188798666,10910.0,-0.122027777135372,10910.0,-0.150988861918449,10910.0,-0.16430139541626,10910.0,-0.192239001393318,10910.0,-0.161332607269287,10910.0,-0.0143008232116699,10910.0,-0.120418451726437,10910.0,-0.17139521241188,10910.0,-0.174449920654297
10920.0,-0.247059538960457,10920.0,-0.215981289744377,10920.0,-0.2353485673666,10920.0,-0.11686372756958,10920.0,-0.20990315079689,10920.0,-0.139887243509293,10920.0,-0.152316957712173,10920.0,-0.208778098225594,10920.0,-0.226348504424095,10920.0,-0.146668538451195,10920.0,-0.217598438262939,10920.0,-0.219825074076653,10920.0,-0.232340723276138,10920.0,-0.121996596455574,10920.0,-0.15087166428566,10920.0,-0.164168551564217,10920.0,-0.192496776580811,10920.0,-0.161551386117935,10920.0,-0.0143242841586471,10920.0,-0.120316885411739,10920.0,-0.171473309397697,10920.0,-0.174410820007324
10930.0,-0.246965795755386,10930.0,-0.215676590800285,10930.0,-0.235168844461441,10930.0,-0.116730883717537,10930.0,-0.209785938262939,10930.0,-0.139223203063011,10930.0,-0.152246668934822,10930.0,-0.208715632557869,10930.0,-0.226161003112793,10930.0,-0.146402940154076,10930.0,-0.217387586832047,10930.0,-0.21966877579689,10930.0,-0.232270434498787,10930.0,-0.121973134577274,10930.0,-0.150754451751709,10930.0,-0.164043620228767,10930.0,-0.192739009857178,10930.0,-0.16175451874733,10930.0,-0.014316463842988,10930.0,-0.120215319097042,10930.0,-0.171535775065422,10930.0,-0.174371719360352
10940.0,-0.246864229440689,10940.0,-0.215371891856194,10940.0,-0.234989166259766,10940.0,-0.116582490503788,10940.0,-0.209676548838615,10940.0,-0.137848183512688,10940.0,-0.152176380157471,10940.0,-0.208653166890144,10940.0,-0.225989148020744,10940.0,-0.146145060658455,10940.0,-0.217192277312279,10940.0,-0.219528198242188,10940.0,-0.232207924127579,10940.0,-0.121957495808601,10940.0,-0.150652885437012,10940.0,-0.163934230804443,10940.0,-0.192965611815453,10940.0,-0.161942005157471,10940.0,-0.0143789295107126,10940.0,-0.120121575891972,10940.0,-0.171598345041275,10940.0,-0.174332723021507
10950.0,-0.246770486235619,10950.0,-0.215067192912102,10950.0,-0.234809502959251,10950.0,-0.116441823542118,10950.0,-0.209582805633545,10950.0,-0.137020021677017,10950.0,-0.152113825082779,10950.0,-0.208598420023918,10950.0,-0.225817248225212,10950.0,-0.145895108580589,10950.0,-0.21699695289135,10950.0,-0.219395354390144,10950.0,-0.232145413756371,10950.0,-0.121941857039928,10950.0,-0.150566965341568,10950.0,-0.163824841380119,10950.0,-0.193184286355972,10950.0,-0.162113860249519,10950.0,-0.0144883161410689,10950.0,-0.120027832686901,10950.0,-0.171645164489746,10950.0,-0.174301430583
10960.0,-0.246676728129387,10960.0,-0.214778140187263,10960.0,-0.234629780054092,10960.0,-0.116293430328369,10960.0,-0.209489062428474,10960.0,-0.136020094156265,10960.0,-0.152051359415054,10960.0,-0.208535954356194,10960.0,-0.22565321624279,10960.0,-0.145652875304222,10960.0,-0.216809377074242,10960.0,-0.219270333647728,10960.0,-0.232090711593628,10960.0,-0.121926210820675,10960.0,-0.150481030344963,10960.0,-0.163738921284676,10960.0,-0.193387418985367,10960.0,-0.162277981638908,10960.0,-0.0146289831027389,10960.0,-0.119941905140877,10960.0,-0.171692088246346,10960.0,-0.174254611134529
10970.0,-0.24659076333046,10970.0,-0.214489087462425,10970.0,-0.234457924962044,10970.0,-0.116144947707653,10970.0,-0.209403142333031,10970.0,-0.135066896677017,10970.0,-0.151996716856956,10970.0,-0.208473399281502,10970.0,-0.225496962666512,10970.0,-0.145418554544449,10970.0,-0.216621875762939,10970.0,-0.219145402312279,10970.0,-0.232043847441673,10970.0,-0.121910572052002,10970.0,-0.150410756468773,10970.0,-0.163660809397697,10970.0,-0.193574905395508,10970.0,-0.162426382303238,10970.0,-0.014707088470459,10970.0,-0.119855880737305,10970.0,-0.171731099486351,10970.0,-0.174223333597183
10980.0,-0.246497020125389,10980.0,-0.214192196726799,10980.0,-0.234278246760368,10980.0,-0.115988731384277,10980.0,-0.209325030446053,10980.0,-0.134074687957764,10980.0,-0.15194196999073,10980.0,-0.208410933613777,10980.0,-0.225348517298698,10980.0,-0.145191952586174,10980.0,-0.216442212462425,10980.0,-0.219028189778328,10980.0,-0.231989145278931,10980.0,-0.121910572052002,10980.0,-0.15034818649292,10980.0,-0.163598254323006,10980.0,-0.193762496113777,10980.0,-0.162574872374535,10980.0,-0.0148086547851563,10980.0,-0.11976995319128,10980.0,-0.171770200133324,10980.0,-0.174199864268303
10990.0,-0.246411085128784,10990.0,-0.213910967111588,10990.0,-0.234106346964836,10990.0,-0.115832425653934,10990.0,-0.209254741668701,10990.0,-0.133082494139671,10990.0,-0.151887327432632,10990.0,-0.208348467946053,10990.0,-0.225207909941673,10990.0,-0.144973188638687,10990.0,-0.216270357370377,10990.0,-0.218910977244377,10990.0,-0.231942281126976,10990.0,-0.121910572052002,10990.0,-0.150293543934822,10990.0,-0.163551434874535,10990.0,-0.193934351205826,10990.0,-0.162699803709984,10990.0,-0.0149258617311716,10990.0,-0.11967620998621,10990.0,-0.17180147767067,10990.0,-0.174176409840584
11000.0,-0.24632516503334,11000.0,-0.213637545704842,11000.0,-0.233934506773949,11000.0,-0.115684032440186,11000.0,-0.209192186594009,11000.0,-0.132277876138687,11000.0,-0.151832580566406,11000.0,-0.208285912871361,11000.0,-0.225067242980003,11000.0,-0.144754409790039,11000.0,-0.216098502278328,11000.0,-0.218785956501961,11000.0,-0.231903225183487,11000.0,-0.121918395161629,11000.0,-0.150238901376724,11000.0,-0.163512334227562,11000.0,-0.194106206297874,11000.0,-0.1628248244524,11000.0,-0.0149961477145553,11000.0,-0.119590282440186,11000.0,-0.171832665801048,11000.0,-0.17416076362133
11010.0,-0.246239230036736,11010.0,-0.213356301188469,11010.0,-0.23375478386879,11010.0,-0.115535549819469,11010.0,-0.209129720926285,11010.0,-0.131551265716553,11010.0,-0.151777938008308,11010.0,-0.208215624094009,11010.0,-0.224926620721817,11010.0,-0.144551381468773,11010.0,-0.215934380888939,11010.0,-0.218676567077637,11010.0,-0.231856346130371,11010.0,-0.121918395161629,11010.0,-0.150199800729752,11010.0,-0.163481041789055,11010.0,-0.19426241517067,11010.0,-0.162934213876724,11010.0,-0.0151289943605661,11010.0,-0.119504354894161,11010.0,-0.171856120228767,11010.0,-0.174145221710205
11020.0,-0.246153265237808,11020.0,-0.213090613484383,11020.0,-0.233582928776741,11020.0,-0.115387156605721,11020.0,-0.209067150950432,11020.0,-0.130746558308601,11020.0,-0.151731014251709,11020.0,-0.208153158426285,11020.0,-0.224801644682884,11020.0,-0.144340425729752,11020.0,-0.215770348906517,11020.0,-0.218551635742188,11020.0,-0.231817290186882,11020.0,-0.121926210820675,11020.0,-0.150160700082779,11020.0,-0.16346549987793,11020.0,-0.194418713450432,11020.0,-0.163027957081795,11020.0,-0.0153164863586426,11020.0,-0.119418434798717,11020.0,-0.171871766448021,11020.0,-0.174137398600578
11030.0,-0.24607515335083,11030.0,-0.212817192077637,11030.0,-0.233411028981209,11030.0,-0.115254305303097,11030.0,-0.209012508392334,11030.0,-0.129809096455574,11030.0,-0.151684194803238,11030.0,-0.208090588450432,11030.0,-0.224676609039307,11030.0,-0.144145116209984,11030.0,-0.215606316924095,11030.0,-0.218442246317863,11030.0,-0.231778249144554,11030.0,-0.121941857039928,11030.0,-0.1501295119524,11030.0,-0.163457676768303,11030.0,-0.194567114114761,11030.0,-0.163098245859146,11030.0,-0.0154726980254054,11030.0,-0.119340322911739,11030.0,-0.17189522087574,11030.0,-0.174137398600578
11040.0,-0.245997056365013,11040.0,-0.212551593780518,11040.0,-0.23323917388916,11040.0,-0.115121558308601,11040.0,-0.208965584635735,11040.0,-0.129020020365715,11040.0,-0.151629447937012,11040.0,-0.208028122782707,11040.0,-0.224551633000374,11040.0,-0.143957614898682,11040.0,-0.215450003743172,11040.0,-0.218340680003166,11040.0,-0.231739148497581,11040.0,-0.121957495808601,11040.0,-0.150106057524681,11040.0,-0.163449868559837,11040.0,-0.194707781076431,11040.0,-0.16318416595459,11040.0,-0.0156523715704679,11040.0,-0.119254402816296,11040.0,-0.171903043985367,11040.0,-0.174137398600578
11050.0,-0.245911076664925,11050.0,-0.212278172373772,11050.0,-0.233067274093628,11050.0,-0.114988707005978,11050.0,-0.208918765187263,11050.0,-0.128152847290039,11050.0,-0.151582628488541,11050.0,-0.207965657114983,11050.0,-0.224434420466423,11050.0,-0.143777847290039,11050.0,-0.215293794870377,11050.0,-0.218254759907722,11050.0,-0.231707915663719,11050.0,-0.121980957686901,11050.0,-0.150090411305428,11050.0,-0.163457676768303,11050.0,-0.194848343729973,11050.0,-0.16327790915966,11050.0,-0.0157539378851652,11050.0,-0.11917620152235,11050.0,-0.171918585896492,11050.0,-0.174145221710205
11060.0,-0.245840787887573,11060.0,-0.212020307779312,11060.0,-0.232895419001579,11060.0,-0.114863686263561,11060.0,-0.208879664540291,11060.0,-0.12738724052906,11060.0,-0.151535704731941,11060.0,-0.207903102040291,11060.0,-0.224325090646744,11060.0,-0.143598183989525,11060.0,-0.215137585997581,11060.0,-0.218161016702652,11060.0,-0.23166885972023,11060.0,-0.122012138366699,11060.0,-0.150074765086174,11060.0,-0.16346549987793,11060.0,-0.194981202483177,11060.0,-0.163363933563232,11060.0,-0.0158867835998535,11060.0,-0.119090273976326,11060.0,-0.171926409006119,11060.0,-0.174145221710205
11070.0,-0.245762631297112,11070.0,-0.21176253259182,11070.0,-0.232715710997581,11070.0,-0.114738754928112,11070.0,-0.208840653300285,11070.0,-0.126644998788834,11070.0,-0.15148888528347,11070.0,-0.207840636372566,11070.0,-0.22421570122242,11070.0,-0.143426328897476,11070.0,-0.214989095926285,11070.0,-0.218075081706047,11070.0,-0.231637582182884,11070.0,-0.122043423354626,11070.0,-0.150074765086174,11070.0,-0.163488864898682,11070.0,-0.19511404633522,11070.0,-0.163442045450211,11070.0,-0.0159883499145508,11070.0,-0.119012169539928,11070.0,-0.171934232115746,11070.0,-0.174145221710205
11080.0,-0.245692357420921,11080.0,-0.211504742503166,11080.0,-0.232536032795906,11080.0,-0.114605903625488,11080.0,-0.208801552653313,11080.0,-0.126020058989525,11080.0,-0.151441961526871,11080.0,-0.207778170704842,11080.0,-0.224114134907722,11080.0,-0.143262296915054,11080.0,-0.214840695261955,11080.0,-0.217996880412102,11080.0,-0.231606349349022,11080.0,-0.122074700891972,11080.0,-0.150074765086174,11080.0,-0.163504511117935,11080.0,-0.19523897767067,11080.0,-0.163512334227562,11080.0,-0.0160429961979389,11080.0,-0.118926241993904,11080.0,-0.171942040324211,11080.0,-0.174153044819832
11090.0,-0.24561420083046,11090.0,-0.211246877908707,11090.0,-0.232364177703857,11090.0,-0.114488698542118,11090.0,-0.208762556314468,11090.0,-0.125269994139671,11090.0,-0.151395127177238,11090.0,-0.20771561563015,11090.0,-0.224012568593025,11090.0,-0.143098160624504,11090.0,-0.214684396982193,11090.0,-0.217918783426285,11090.0,-0.231567293405533,11090.0,-0.122113704681396,11090.0,-0.150082588195801,11090.0,-0.163527965545654,11090.0,-0.195363998413086,11090.0,-0.163590431213379,11090.0,-0.01607427559793,11090.0,-0.11884031444788,11090.0,-0.171942040324211,11090.0,-0.174153044819832
