t_s,R75,51,R77,53,R78,55,R80,57,R81,59,R83,61,R92,63,R98,65,R102,67,R103,69,R104,71,R105,73,R106,75,R99,77,R100,79,R101,81,R116,83,R117,85,R118,87,R119,89,R120,91,R121,93,R122,95,R123
8620,-0.0931644439697266,8620,-0.0902738571166992,8620,-0.0491800308227539,8620,-0.129179954528809,8620,-0.0739459991455078,8620,-0.0937891006469727,8620,-0.101289749145508,8620,-0.0866022109985352,8620,-0.0455856323242188,8620,-0.0270700454711914,8620,-0.0301952362060547,8620,-0.0605077743530273,8620,-0.0453519821166992,8620,-6.36240673065186,8620,-0.0917577743530273,8620,-6.85272121429443,8620,-0.0323829650878906,8620,-8.75265026092529,8620,-0.0230855941772461,8620,-0.0384769439697266,8620,-0.0996484756469727,8620,-0.0376958847045898,8620,-0.0843362808227539,8620,-0.0394144058227539
8630,-0.0931644439697266,8630,-0.0902738571166992,8630,-0.0490236282348633,8630,-0.129179954528809,8630,-0.0740232467651367,8630,-0.0937891006469727,8630,-0.101211547851562,8630,-0.0866022109985352,8630,-0.0455083847045898,8630,-0.0270700454711914,8630,-0.0301952362060547,8630,-0.0605077743530273,8630,-0.045039176940918,8630,-6.36006307601929,8630,-0.0917577743530273,8630,-6.85428380966187,8630,-0.0323829650878906,8630,-8.74624443054199,8630,-0.0231637954711914,8630,-0.0384769439697266,8630,-0.0995702743530273,8630,-0.0376958847045898,8630,-0.0844144821166992,8630,-0.0393362045288086
8640,-0.0931644439697266,8640,-0.0902738571166992,8640,-0.0488672256469727,8640,-0.129179954528809,8640,-0.0740232467651367,8640,-0.0937891006469727,8640,-0.101289749145508,8640,-0.0866022109985352,8640,-0.0455083847045898,8640,-0.0270700454711914,8640,-0.0301952362060547,8640,-0.0605077743530273,8640,-0.0449609756469727,8640,-6.35717248916626,8640,-0.0917577743530273,8640,-6.85412788391113,8640,-0.0323047637939453,8640,-8.75366592407227,8640,-0.0230855941772461,8640,-0.0383987426757812,8640,-0.0995702743530273,8640,-0.0376958847045898,8640,-0.0843362808227539,8640,-0.0393362045288086
8650,-0.0931644439697266,8650,-0.0902738571166992,8650,-0.048710823059082,8650,-0.129179954528809,8650,-0.0740232467651367,8650,-0.0937891006469727,8650,-0.101211547851562,8650,-0.0866022109985352,8650,-0.0455083847045898,8650,-0.0269918441772461,8650,-0.0301170349121094,8650,-0.0605077743530273,8650,-0.044804573059082,8650,-6.3541259765625,8650,-0.0918359756469727,8650,-6.85428380966187,8650,-0.0322265625,8650,-8.74765014648438,8650,-0.0230855941772461,8650,-0.0383987426757812,8650,-0.0995702743530273,8650,-0.0376176834106445,8650,-0.0843362808227539,8650,-0.0393362045288086
8660,-0.093867301940918,8660,-0.0902738571166992,8660,-0.0485544204711914,8660,-0.130195617675781,8660,-0.0740232467651367,8660,-0.0937891006469727,8660,-0.101211547851562,8660,-0.0866022109985352,8660,-0.0455083847045898,8660,-0.0269918441772461,8660,-0.0306644439697266,8660,-0.0605077743530273,8660,-0.0455856323242188,8660,-6.35029745101929,8660,-0.0925397872924805,8660,-6.85318994522095,8660,-0.0328512191772461,8660,-8.75647830963135,8660,-0.0237894058227539,8660,-0.0383205413818359,8660,-0.100117683410645,8660,-0.0376176834106445,8660,-0.0843362808227539,8660,-0.0392580032348633
8670,-0.0933990478515625,8670,-0.0902738571166992,8670,-0.0484771728515625,8670,-0.12949275970459,8670,-0.0740232467651367,8670,-0.0937891006469727,8670,-0.101211547851562,8670,-0.0866022109985352,8670,-0.0454301834106445,8670,-0.0269918441772461,8670,-0.0301170349121094,8670,-0.0605077743530273,8670,-0.0452737808227539,8670,-6.34662532806396,8670,-0.0919923782348633,8670,-6.85459613800049,8670,-0.0323047637939453,8670,-8.74069690704346,8670,-0.023320198059082,8670,-0.0383205413818359,8670,-0.099726676940918,8670,-0.0376176834106445,8670,-0.0843362808227539,8670,-0.0392580032348633
8680,-0.0933208465576172,8680,-0.0902738571166992,8680,-0.0483207702636719,8680,-0.129336357116699,8680,-0.0740232467651367,8680,-0.0937891006469727,8680,-0.101211547851562,8680,-0.0866022109985352,8680,-0.0454301834106445,8680,-0.0269918441772461,8680,-0.0300388336181641,8680,-0.0605077743530273,8680,-0.0451955795288086,8680,-6.34350061416626,8680,-0.091914176940918,8680,-6.85475254058838,8680,-0.0321483612060547,8680,-8.73374366760254,8680,-0.0232419967651367,8680,-0.0383205413818359,8680,-0.0995702743530273,8680,-0.0375394821166992,8680,-0.0843362808227539,8680,-0.0392580032348633
8690,-0.0932426452636719,8690,-0.0902738571166992,8690,-0.0481643676757812,8690,-0.129336357116699,8690,-0.0740232467651367,8690,-0.0937891006469727,8690,-0.101211547851562,8690,-0.0866804122924805,8690,-0.0454301834106445,8690,-0.0269918441772461,8690,-0.0300388336181641,8690,-0.0605077743530273,8690,-0.0453519821166992,8690,-6.33982849121094,8690,-0.091914176940918,8690,-6.85420560836792,8690,-0.0320701599121094,8690,-8.73319721221924,8690,-0.0232419967651367,8690,-0.0382423400878906,8690,-0.0995702743530273,8690,-0.0375394821166992,8690,-0.0843362808227539,8690,-0.039179801940918
8700,-0.0932426452636719,8700,-0.0902738571166992,8700,-0.0480861663818359,8700,-0.129258155822754,8700,-0.074101448059082,8700,-0.0937891006469727,8700,-0.101211547851562,8700,-0.0866804122924805,8700,-0.0454301834106445,8700,-0.0269918441772461,8700,-0.0300388336181641,8700,-0.0605077743530273,8700,-0.0455083847045898,8700,-6.33553171157837,8700,-0.091914176940918,8700,-6.85381507873535,8700,-0.0320701599121094,8700,-8.73124408721924,8700,-0.0231637954711914,8700,-0.0382423400878906,8700,-0.099492073059082,8700,-0.0375394821166992,8700,-0.0843362808227539,8700,-0.039179801940918
8710,-0.0931644439697266,8710,-0.0902738571166992,8710,-0.0479297637939453,8710,-0.129258155822754,8710,-0.074101448059082,8710,-0.0937891006469727,8710,-0.101211547851562,8710,-0.0866804122924805,8710,-0.0453519821166992,8710,-0.0269918441772461,8710,-0.0299606323242188,8710,-0.0605077743530273,8710,-0.0455083847045898,8710,-6.33193778991699,8710,-0.0918359756469727,8710,-6.85490894317627,8710,-0.0319919586181641,8710,-8.72085380554199,8710,-0.0231637954711914,8710,-0.0381641387939453,8710,-0.099492073059082,8710,-0.0374612808227539,8710,-0.0843362808227539,8710,-0.0391016006469727
8720,-0.0931644439697266,8720,-0.0902738571166992,8720,-0.0477733612060547,8720,-0.129258155822754,8720,-0.074101448059082,8720,-0.0937891006469727,8720,-0.101211547851562,8720,-0.0866804122924805,8720,-0.0453519821166992,8720,-0.0269918441772461,8720,-0.0299606323242188,8720,-0.0605077743530273,8720,-0.0452737808227539,8720,-6.32818794250488,8720,-0.0918359756469727,8720,-6.85561180114746,8720,-0.0319137573242188,8720,-8.71608734130859,8720,-0.0231637954711914,8720,-0.0381641387939453,8720,-0.0994148254394531,8720,-0.0374612808227539,8720,-0.0843362808227539,8720,-0.0391016006469727
8730,-0.0931644439697266,8730,-0.0902738571166992,8730,-0.0476951599121094,8730,-0.129258155822754,8730,-0.074101448059082,8730,-0.0937891006469727,8730,-0.101211547851562,8730,-0.0866804122924805,8730,-0.0453519821166992,8730,-0.0269918441772461,8730,-0.0299606323242188,8730,-0.0605077743530273,8730,-0.0448827743530273,8730,-6.32389116287231,8730,-0.0918359756469727,8730,-6.85576820373535,8730,-0.0318355560302734,8730,-8.71843147277832,8730,-0.0231637954711914,8730,-0.0381641387939453,8730,-0.0994148254394531,8730,-0.0374612808227539,8730,-0.0843362808227539,8730,-0.0391016006469727
8740,-0.0931644439697266,8740,-0.0902738571166992,8740,-0.0475387573242188,8740,-0.129258155822754,8740,-0.074101448059082,8740,-0.0937891006469727,8740,-0.101211547851562,8740,-0.0866804122924805,8740,-0.0453519821166992,8740,-0.0269145965576172,8740,-0.0300388336181641,8740,-0.0605077743530273,8740,-0.0449609756469727,8740,-6.31990671157837,8740,-0.0918359756469727,8740,-6.8558464050293,8740,-0.0317583084106445,8740,-8.70468139648438,8740,-0.0231637954711914,8740,-0.0380859375,8740,-0.0994148254394531,8740,-0.0373830795288086,8740,-0.0843362808227539,8740,-0.0390233993530273
8750,-0.0931644439697266,8750,-0.0902738571166992,8750,-0.0473833084106445,8750,-0.129258155822754,8750,-0.074101448059082,8750,-0.0937891006469727,8750,-0.101211547851562,8750,-0.0866804122924805,8750,-0.0452737808227539,8750,-0.0269145965576172,8750,-0.0299606323242188,8750,-0.0605859756469727,8750,-0.0454301834106445,8750,-6.31639099121094,8750,-0.0918359756469727,8750,-6.85709619522095,8750,-0.0316801071166992,8750,-8.69272804260254,8750,-0.0231637954711914,8750,-0.0380859375,8750,-0.0994148254394531,8750,-0.0373830795288086,8750,-0.0843362808227539,8750,-0.0390233993530273
8760,-0.0931644439697266,8760,-0.0902738571166992,8760,-0.0473051071166992,8760,-0.129258155822754,8760,-0.074101448059082,8760,-0.0937891006469727,8760,-0.101211547851562,8760,-0.0866804122924805,8760,-0.0452737808227539,8760,-0.0269145965576172,8760,-0.0299606323242188,8760,-0.0605859756469727,8760,-0.0452737808227539,8760,-6.31310987472534,8760,-0.0918359756469727,8760,-6.85912752151489,8760,-0.0316019058227539,8760,-8.67702484130859,8760,-0.0231637954711914,8760,-0.0380077362060547,8760,-0.0993366241455078,8760,-0.0373048782348633,8760,-0.0843362808227539,8760,-0.0390233993530273
8770,-0.0931644439697266,8770,-0.0902738571166992,8770,-0.0471487045288086,8770,-0.129258155822754,8770,-0.0741796493530273,8770,-0.0937891006469727,8770,-0.101211547851562,8770,-0.0867576599121094,8770,-0.0452737808227539,8770,-0.0269145965576172,8770,-0.0299606323242188,8770,-0.0605859756469727,8770,-0.0451955795288086,8770,-6.30896949768066,8770,-0.0918359756469727,8770,-6.85858058929443,8770,-0.0316019058227539,8770,-8.66983795166016,8770,-0.0231637954711914,8770,-0.0380077362060547,8770,-0.0993366241455078,8770,-0.0373048782348633,8770,-0.0843362808227539,8770,-0.038945198059082
8780,-0.0931644439697266,8780,-0.0902738571166992,8780,-0.0470705032348633,8780,-0.129258155822754,8780,-0.0741796493530273,8780,-0.0937891006469727,8780,-0.101211547851562,8780,-0.0867576599121094,8780,-0.0452737808227539,8780,-0.0269145965576172,8780,-0.0299606323242188,8780,-0.0605859756469727,8780,-0.0454301834106445,8780,-6.3052191734314,8780,-0.0918359756469727,8780,-6.86006498336792,8780,-0.0315237045288086,8780,-8.65460300445557,8780,-0.0231637954711914,8780,-0.0380077362060547,8780,-0.0993366241455078,8780,-0.0373048782348633,8780,-0.0843362808227539,8780,-0.038945198059082
8790,-0.0931644439697266,8790,-0.0902738571166992,8790,-0.0469141006469727,8790,-0.129258155822754,8790,-0.0741796493530273,8790,-0.0937891006469727,8790,-0.101211547851562,8790,-0.0867576599121094,8790,-0.0451955795288086,8790,-0.0269145965576172,8790,-0.0299606323242188,8790,-0.0605859756469727,8790,-0.0451173782348633,8790,-6.30162525177002,8790,-0.0918359756469727,8790,-6.8602991104126,8790,-0.0314455032348633,8790,-8.64015007019043,8790,-0.0231637954711914,8790,-0.0379295349121094,8790,-0.0992584228515625,8790,-0.0373048782348633,8790,-0.0843362808227539,8790,-0.038945198059082
8800,-0.0931644439697266,8800,-0.0902738571166992,8800,-0.0468358993530273,8800,-0.129258155822754,8800,-0.0741796493530273,8800,-0.0937891006469727,8800,-0.101211547851562,8800,-0.0867576599121094,8800,-0.0451955795288086,8800,-0.0268363952636719,8800,-0.0298824310302734,8800,-0.0605859756469727,8800,-0.0453519821166992,8800,-6.29795360565186,8800,-0.0918359756469727,8800,-6.85998725891113,8800,-0.031367301940918,8800,-8.63616561889648,8800,-0.0231637954711914,8800,-0.0379295349121094,8800,-0.0992584228515625,8800,-0.037226676940918,8800,-0.0843362808227539,8800,-0.0388669967651367
8810,-0.0931644439697266,8810,-0.0902738571166992,8810,-0.0466794967651367,8810,-0.129258155822754,8810,-0.0741796493530273,8810,-0.0937891006469727,8810,-0.101211547851562,8810,-0.0867576599121094,8810,-0.0451955795288086,8810,-0.0268363952636719,8810,-0.0298824310302734,8810,-0.0605859756469727,8810,-0.045039176940918,8810,-6.29389095306396,8810,-0.0918359756469727,8810,-6.8602991104126,8810,-0.031367301940918,8810,-8.63132190704346,8810,-0.0231637954711914,8810,-0.0379295349121094,8810,-0.0992584228515625,8810,-0.037226676940918,8810,-0.0842580795288086,8810,-0.0388669967651367
8820,-0.0931644439697266,8820,-0.0902738571166992,8820,-0.0466012954711914,8820,-0.129258155822754,8820,-0.0741796493530273,8820,-0.0937891006469727,8820,-0.101211547851562,8820,-0.0867576599121094,8820,-0.0451955795288086,8820,-0.0268363952636719,8820,-0.0298824310302734,8820,-0.0605859756469727,8820,-0.0452737808227539,8820,-6.28975009918213,8820,-0.0918359756469727,8820,-6.85951805114746,8820,-0.0312891006469727,8820,-8.62921237945557,8820,-0.0230855941772461,8820,-0.0378513336181641,8820,-0.0992584228515625,8820,-0.037226676940918,8820,-0.0842580795288086,8820,-0.0388669967651367
8830,-0.0931644439697266,8830,-0.0902738571166992,8830,-0.0464458465576172,8830,-0.129258155822754,8830,-0.0742578506469727,8830,-0.0937891006469727,8830,-0.101211547851562,8830,-0.0867576599121094,8830,-0.0451173782348633,8830,-0.0268363952636719,8830,-0.0298051834106445,8830,-0.0605859756469727,8830,-0.045039176940918,8830,-6.28553152084351,8830,-0.0918359756469727,8830,-6.85998725891113,8830,-0.0312891006469727,8830,-8.61686897277832,8830,-0.0230855941772461,8830,-0.0378513336181641,8830,-0.0991802215576172,8830,-0.0371484756469727,8830,-0.0842580795288086,8830,-0.0387887954711914
8840,-0.0931644439697266,8840,-0.0902738571166992,8840,-0.0463676452636719,8840,-0.129258155822754,8840,-0.0742578506469727,8840,-0.0937891006469727,8840,-0.101211547851562,8840,-0.0867576599121094,8840,-0.0451173782348633,8840,-0.0268363952636719,8840,-0.0298051834106445,8840,-0.0605859756469727,8840,-0.0451173782348633,8840,-6.2810001373291,8840,-0.091914176940918,8840,-6.85943984985352,8840,-0.0312108993530273,8840,-8.61108779907227,8840,-0.0230855941772461,8840,-0.0378513336181641,8840,-0.0991802215576172,8840,-0.0371484756469727,8840,-0.0842580795288086,8840,-0.0387887954711914
8850,-0.0931644439697266,8850,-0.0902738571166992,8850,-0.0462894439697266,8850,-0.129258155822754,8850,-0.0742578506469727,8850,-0.0937891006469727,8850,-0.101211547851562,8850,-0.0868358612060547,8850,-0.0451173782348633,8850,-0.0268363952636719,8850,-0.0298051834106445,8850,-0.0605859756469727,8850,-0.0451173782348633,8850,-6.27600002288818,8850,-0.091914176940918,8850,-6.85928392410278,8850,-0.0312108993530273,8850,-8.60194683074951,8850,-0.0231637954711914,8850,-0.0377731323242188,8850,-0.0991802215576172,8850,-0.0371484756469727,8850,-0.0842580795288086,8850,-0.0387887954711914
8860,-0.0931644439697266,8860,-0.0902738571166992,8860,-0.0461330413818359,8860,-0.129258155822754,8860,-0.0742578506469727,8860,-0.0937891006469727,8860,-0.101211547851562,8860,-0.0868358612060547,8860,-0.045039176940918,8860,-0.0268363952636719,8860,-0.0297269821166992,8860,-0.0605859756469727,8860,-0.045039176940918,8860,-6.27107810974121,8860,-0.091914176940918,8860,-6.85873699188232,8860,-0.031132698059082,8860,-8.59389972686768,8860,-0.0231637954711914,8860,-0.0377731323242188,8860,-0.0991802215576172,8860,-0.0370702743530273,8860,-0.0842580795288086,8860,-0.0387887954711914
8870,-0.0931644439697266,8870,-0.0902738571166992,8870,-0.0460548400878906,8870,-0.129258155822754,8870,-0.0742578506469727,8870,-0.0937891006469727,8870,-0.101211547851562,8870,-0.0868358612060547,8870,-0.045039176940918,8870,-0.0268363952636719,8870,-0.0297269821166992,8870,-0.0605859756469727,8870,-0.045039176940918,8870,-6.26600027084351,8870,-0.091914176940918,8870,-6.85850238800049,8870,-0.031132698059082,8870,-8.57850933074951,8870,-0.0230855941772461,8870,-0.0377731323242188,8870,-0.0991802215576172,8870,-0.0370702743530273,8870,-0.0842580795288086,8870,-0.0387105941772461
8880,-0.0931644439697266,8880,-0.0902738571166992,8880,-0.0459766387939453,8880,-0.129258155822754,8880,-0.0742578506469727,8880,-0.0937891006469727,8880,-0.101211547851562,8880,-0.0868358612060547,8880,-0.045039176940918,8880,-0.0268363952636719,8880,-0.0297269821166992,8880,-0.0605859756469727,8880,-0.0452737808227539,8880,-6.26107835769653,8880,-0.091914176940918,8880,-6.85858058929443,8880,-0.031132698059082,8880,-8.55960273742676,8880,-0.0230855941772461,8880,-0.0376958847045898,8880,-0.0991020202636719,8880,-0.0370702743530273,8880,-0.0842580795288086,8880,-0.0387105941772461
8890,-0.0931644439697266,8890,-0.0902738571166992,8890,-0.0458202362060547,8890,-0.129258155822754,8890,-0.074336051940918,8890,-0.0937891006469727,8890,-0.101211547851562,8890,-0.0868358612060547,8890,-0.045039176940918,8890,-0.0267581939697266,8890,-0.0297269821166992,8890,-0.0605859756469727,8890,-0.0452737808227539,8890,-6.25639057159424,8890,-0.091914176940918,8890,-6.85819005966187,8890,-0.0310544967651367,8890,-8.54249382019043,8890,-0.0230855941772461,8890,-0.0376958847045898,8890,-0.0991020202636719,8890,-0.036992073059082,8890,-0.0842580795288086,8890,-0.0387105941772461
8900,-0.0931644439697266,8900,-0.0902738571166992,8900,-0.0457420349121094,8900,-0.129258155822754,8900,-0.074336051940918,8900,-0.0937891006469727,8900,-0.101211547851562,8900,-0.0868358612060547,8900,-0.045039176940918,8900,-0.0267581939697266,8900,-0.0297269821166992,8900,-0.0605859756469727,8900,-0.0452737808227539,8900,-6.25084400177002,8900,-0.091914176940918,8900,-6.85725259780884,8900,-0.0310544967651367,8900,-8.53530597686768,8900,-0.0230855941772461,8900,-0.0376176834106445,8900,-0.0991020202636719,8900,-0.036992073059082,8900,-0.0842580795288086,8900,-0.0386333465576172
8910,-0.0931644439697266,8910,-0.0903520584106445,8910,-0.0456638336181641,8910,-0.129258155822754,8910,-0.074336051940918,8910,-0.0937891006469727,8910,-0.101211547851562,8910,-0.0868358612060547,8910,-0.0449609756469727,8910,-0.0267581939697266,8910,-0.0297269821166992,8910,-0.060664176940918,8910,-0.0452737808227539,8910,-6.24498462677002,8910,-0.091914176940918,8910,-6.85740852355957,8910,-0.0309762954711914,8910,-8.51468086242676,8910,-0.0230855941772461,8910,-0.0376176834106445,8910,-0.0991020202636719,8910,-0.036992073059082,8910,-0.0842580795288086,8910,-0.0386333465576172
8920,-0.0931644439697266,8920,-0.0903520584106445,8920,-0.0455856323242188,8920,-0.129258155822754,8920,-0.074336051940918,8920,-0.0937891006469727,8920,-0.101133346557617,8920,-0.0868358612060547,8920,-0.0449609756469727,8920,-0.0267581939697266,8920,-0.0297269821166992,8920,-0.060664176940918,8920,-0.0451173782348633,8920,-6.23943758010864,8920,-0.091914176940918,8920,-6.85748672485352,8920,-0.0309762954711914,8920,-8.49624347686768,8920,-0.0230855941772461,8920,-0.0376176834106445,8920,-0.0990238189697266,8920,-0.036992073059082,8920,-0.0842580795288086,8920,-0.0386333465576172
8930,-0.0931644439697266,8930,-0.0903520584106445,8930,-0.0454301834106445,8930,-0.129258155822754,8930,-0.074336051940918,8930,-0.0937891006469727,8930,-0.101133346557617,8930,-0.0868358612060547,8930,-0.0449609756469727,8930,-0.0267581939697266,8930,-0.0296487808227539,8930,-0.060664176940918,8930,-0.045039176940918,8930,-6.23365640640259,8930,-0.091914176940918,8930,-6.85740852355957,8930,-0.0308980941772461,8930,-8.48038387298584,8930,-0.0230855941772461,8930,-0.0375394821166992,8930,-0.0990238189697266,8930,-0.0369138717651367,8930,-0.0842580795288086,8930,-0.0385551452636719
