t_s,R91,R92,R93,R94,R95,R96,R97,R98,R83,R84,R85,R86,R87,R88,R89,R90,R75,R76,R77,R78,R79,R80,R81,R82,R92.1,R93.1,R94.1,R95.1,R96.1,R97.1,R98.1,R83.1,R84.1,R85.1,R86.1,R87.1,R88.1,R89.1,R90.1,R75.1,R76.1,R77.1,R78.1,R79.1,R80.1,R81.1,R82.1
150,0.0370919406414032,-0.0185574907809496,0.023192662745714198,0.0165520180016756,-0.0568576380610466,-0.00960276555269957,-0.009828547947108749,-0.00025429725064896004,0.0156793594360352,-0.0422396138310432,0.013415288180112799,-0.046772439032793,-0.0236082933843136,-0.0433943010866642,-0.00733323069289327,0.0156645104289055,0.0113223074004054,0.000508203520439565,0.028513783589005498,0.0294880010187626,0.0294872187077999,0.00506837852299213,0.030097378417849503,0.026100492104888,0.109626544639468,0.113767217844725,0.116743804886937,-0.00303321331739426,0.058690425939858,0.110222649760544,0.11728911698446601,0.128425888717175,0.11619458347558999,0.123458717018366,0.0681225247681141,0.0736850835382938,0.0684069432318211,0.113561775069684,0.0722779557108879,0.133568863384426,0.12306727410759799,0.12029148824513,0.128320422023535,0.129186812788248,0.113752344623208,0.124171918258071,0.131807951256633
155,0.037082567811012296,-0.018503589555621102,0.0232582949101925,0.016553582623600998,-0.0572279505431652,-0.00959260948002338,-0.009828547947108749,-0.00022773741511628002,0.0156434159725904,-0.0421146079897881,0.0135605996474624,-0.046550564467907,-0.0234536025673151,-0.0433318018913269,-0.00726526230573654,0.0156801417469978,0.0113668441772461,0.00055976863950491,0.0285278409719467,0.0294590946286917,0.0294801890850067,0.00509728398174047,0.0301489438861609,0.0261645503342152,0.109680445864797,0.113832850009203,0.116745369508862,-0.00340352579951286,0.0587005820125341,0.110222649760544,0.11731567681999899,0.12838994525373,0.116319589316845,0.123604028485715,0.0683443993330002,0.0738397743552923,0.0684694424271584,0.113629743456841,0.0722935870289803,0.133613400161266,0.123118839226663,0.120305545628071,0.128291515633464,0.129179783165455,0.113781250081956,0.124223483726382,0.13187200948596
160,0.0370755270123482,-0.0184473320841789,0.023332510143518403,0.0165590476244688,-0.0580795183777809,-0.00971683487296104,-0.00982542987912893,-0.000196485518245026,0.0156121728941798,-0.0419903919100761,0.0136926267296076,-0.0463349372148514,-0.023339543491601902,-0.0432216487824917,-0.00719416607171297,0.0156793594360352,0.0114105893298984,0.00061289785662666,0.0285387802869081,0.0294286236166954,0.029479406774044002,0.00512697221711278,0.030201282352209098,0.0262364279478788,0.109736703336239,0.113907065242529,0.11675083450972999,-0.00425509363412857,0.0585763566195965,0.110225767828524,0.11734692871687,0.128358702175319,0.11644380539655699,0.123736055567861,0.0685600265860558,0.0739538334310055,0.0685795955359936,0.113700839690864,0.0722928047180176,0.13365714531391898,0.123171968443785,0.120316484943032,0.12826104462146798,0.129179000854492,0.11381093831732901,0.12427582219243,0.13194388709962399
165,0.0370661541819572,-0.018388738855719598,0.0234121978282928,0.0165637396275997,-0.0591381154954433,-0.00989964418113232,-0.00982386525720358,-0.000173044201801531,0.0155793568119407,-0.0418669544160366,0.013827009126544,-0.046115405857563,-0.0232286024838686,-0.043095864355564104,-0.00712932553142309,0.0156871695071459,0.0114519977942109,0.0006605529924854639,0.0285630021244287,0.0293794050812721,0.0294544119387865,0.00515274982899427,0.030251283198595002,0.0262965857982635,0.10979529656469801,0.113986752927303,0.116755526512861,-0.005313690751791,0.0583935473114252,0.110227332450449,0.117370370033314,0.12832588609308,0.116567242890596,0.123870437964797,0.0687795579433441,0.0740647744387388,0.0687053799629211,0.11376568023115399,0.0723006147891283,0.133698553778231,0.123219623579644,0.120340706780553,0.128211826086044,0.129154006019235,0.11383671592921,0.124325823038816,0.132004044950008
170,0.0370614714920521,-0.018334835767746,0.0235028266906738,0.016569985076785098,-0.0593209266662598,-0.00996604934334755,-0.00981917325407267,-0.000144920340972021,0.0155442040413618,-0.041745081543922403,0.013945760205388099,-0.0459435321390629,-0.023123135790228802,-0.0429489873349667,-0.0070676039904356,0.0156996715813875,0.0114926239475608,0.000706644030287862,0.0285825338214636,0.0293426886200905,0.0294395629316568,0.00517619121819735,0.0303028486669064,0.0263497065752745,0.109849199652672,0.11407738178968399,0.11676177196204701,-0.00549650192260742,0.05832714214921,0.11023202445357999,0.117398493894143,0.12829073332250102,0.116689115762711,0.12398918904364101,0.0689514316618443,0.0741702411323786,0.0688522569835186,0.113827401772141,0.0723131168633699,0.133739179931581,0.123265714617446,0.120360238477588,0.128175109624863,0.129139157012105,0.11386015731841301,0.124377388507128,0.132057165727019
175,0.0370505340397358,-0.0182809252291918,0.023588761687278702,0.016569985076785098,-0.0596131160855293,-0.010101995430886699,-0.00981917325407267,-0.00011914253263967101,0.0155012318864465,-0.0416224226355553,0.014031696133315601,-0.0456755645573139,-0.0230950061231852,-0.0427857115864754,-0.00700276345014572,0.0157090462744236,0.0115301227197051,0.000751171086449176,0.0285965912044048,0.029303627088666,0.0294309705495834,0.00519885029643774,0.0303333178162575,0.0264043994247913,0.109903110191226,0.114163316786289,0.11676177196204701,-0.00578869134187698,0.0581911960616708,0.11023202445357999,0.11742427170247499,0.128247761167586,0.11681177467107799,0.124075124971569,0.0692193992435932,0.0741983707994223,0.0690155327320099,0.11389224231243099,0.07232249155640601,0.133776678703725,0.12331024167360699,0.120374295860529,0.128136048093438,0.129130564630032,0.113882816396654,0.12440785765647899,0.132111858576536
180,0.0370442755520344,-0.0182317066937685,0.023665321990847598,0.016564512625336602,-0.059175614267587696,-0.0102324578911066,-0.00982464756816626,-9.96112794382498e-05,0.015451231040060501,-0.0415028892457485,0.0141121670603752,-0.0454677492380142,-0.0229840707033873,-0.0426216460764408,-0.00694182375445962,0.015720758587122,0.011566839180886699,0.000796489708591253,0.0286059658974409,0.0292645636945963,0.0294114388525486,0.00522306421771646,0.0303997229784727,0.0264614298939705,0.109952328726649,0.114239877089858,0.116756299510598,-0.00535118952393532,0.0580607336014509,0.110226550139487,0.117443802955677,0.1281977603212,0.116931308060884,0.124155595898628,0.0694272145628929,0.0743093062192202,0.06917959824204441,0.113953182008117,0.0723342038691044,0.133813395164907,0.123355560295749,0.120383670553565,0.128096984699368,0.129111032932997,0.11390703031793199,0.124474262818694,0.132168889045715
185,0.0370388105511665,-0.018177805468440097,0.0237450115382671,0.0165707673877478,-0.0589138939976692,-0.010320739820599601,-0.0098223015666008,-7.92980208643712e-05,0.015415295958519,-0.0413872674107552,0.0142027847468853,-0.0452661849558353,-0.0228809453547001,-0.0424575805664062,-0.00688166590407491,0.015717638656496998,0.011604337021708499,0.000837116211187094,0.0286200325936079,0.029224719852209098,0.0293958187103271,0.00524494145065546,0.030452068895101502,0.0264997091144323,0.110006229951978,0.114319566637278,0.116762554273009,-0.00508946925401688,0.057972451671958,0.11022889614105201,0.11746411621425101,0.128161825239658,0.11704692989587799,0.12424621358513799,0.0696287788450718,0.0744124315679073,0.069343663752079,0.114013339858502,0.0723310839384794,0.133850893005729,0.12339618679834499,0.120397737249732,0.128057140856981,0.129095412790775,0.113928907550871,0.124526608735323,0.132207168266177
190,0.0370224080979824,-0.0181332677602768,0.023820791393518403,0.016569985076785098,-0.0588881149888039,-0.0104527752846479,-0.0098301125690341,-5.97667676629499e-05,0.0153848258778453,-0.0412724204361439,0.014277009293437,-0.0450700893998146,-0.0227793827652931,-0.0423052385449409,-0.00682385452091694,0.0157231036573648,0.011640281416475799,0.000880079227499664,0.0286278426647186,0.0291715897619724,0.0293872151523829,0.00526760099455714,0.0305036343634129,0.0265481472015381,0.110050767660141,0.114395346492529,0.11676177196204701,-0.00506369024515152,0.0578404162079096,0.110221085138619,0.117483647467452,0.128131355158985,0.11716177687048901,0.12432043813169,0.0698248744010925,0.0745139941573143,0.0694960057735443,0.11407115124166001,0.0723365489393473,0.133886837400496,0.12343914981465799,0.12040554732084299,0.128004010766745,0.129086809232831,0.113951567094773,0.12457817420363401,0.132255606353283
195,0.0370263084769249,-0.0180746745318174,0.0239371955394745,0.0165770146995783,-0.0590787380933762,-0.010484027676284301,-0.00983167625963688,-3.8671492802677696e-05,0.015356702730059601,-0.0411560162901878,0.0143621629104018,-0.0448935255408287,-0.0226793810725212,-0.0421255491673946,-0.00676604267209768,0.0157356075942516,0.0116699691861868,0.000919923768378794,0.0286348722875118,0.029126280918717398,0.0293676853179932,0.00528713222593069,0.030548160895705202,0.0265879910439253,0.11010936088859999,0.114511750638485,0.11676880158484,-0.00525431334972382,0.0578091638162732,0.110219521448016,0.117504742742312,0.128103232011199,0.11727818101644501,0.124405591748655,0.0700014382600784,0.0746139958500862,0.0696756951510906,0.114128963090479,0.0723490528762341,0.133916525170207,0.123478994355537,0.120412576943636,0.12795870192349,0.129067279398441,0.113971098326147,0.124622700735927,0.13229545019567002
200,0.0370114706456661,-0.0180254559963942,0.024016885086894,0.0165809243917465,-0.0601459294557571,-0.0105887120589614,-0.0098308939486742,-1.9922255887649997e-05,0.015319194644689602,-0.0410450771450996,0.0144457621499896,-0.0447427444159985,-0.0225700084120035,-0.041966956108808504,-0.00671369535848498,0.0157356075942516,0.011696529574692199,0.00095508573576808,0.0286419093608856,0.0290723796933889,0.0293434709310532,0.00530275329947472,0.030596598982811,0.0266293995082378,0.110158579424024,0.114591440185905,0.116772711277008,-0.0063215047121048,0.0577044794335961,0.110220303758979,0.117523491979227,0.128065723925829,0.117389120161533,0.124489190988243,0.0701522193849087,0.0747233685106039,0.0698342882096767,0.114181310404092,0.0723490528762341,0.133943085558712,0.123514156322926,0.12041961401701,0.127904800698161,0.129043065011501,0.113986719399691,0.12467113882303199,0.132336858659983
205,0.0370075590908527,-0.0179778002202511,0.0240887645632029,0.016587171703577,-0.0609576515853405,-0.0107098100706935,-0.00982699356973171,-1.1730194273695e-06,0.015291070565581301,-0.0409388244152069,0.0145113850012422,-0.0445630587637424,-0.022528599947691,-0.0418083593249321,-0.00666369404643774,0.015744982287287698,0.0117246527224779,0.000991020235233009,0.0286450292915106,0.0290262792259455,0.0293231569230556,0.00531838415190578,0.0306450352072716,0.0266637708991766,0.11020623520016701,0.11466331966221299,0.11677895858883901,-0.00713322684168816,0.057583381421864,0.110224204137921,0.117542241215688,0.128037599846721,0.117495372891426,0.124554813839495,0.0703319050371647,0.0747647769749165,0.0699928849935532,0.114231311716139,0.0723584275692701,0.133971208706498,0.123550090822391,0.120422733947635,0.127858700230718,0.129022751003504,0.114002350252122,0.124719575047493,0.13237123005092102
210,0.0369911566376686,-0.017930144444108,0.024159077554941198,0.0165887344628572,-0.0614381209015846,-0.0107418345287442,-0.00982699356973171,1.36756898427848e-05,0.0152637287974358,-0.0408310107886791,0.0145863816142082,-0.0443669632077217,-0.02249969355762,-0.041650548577308696,-0.00661135651171207,0.0157606024295092,0.0117504308000207,0.0010261726565658998,0.0286458097398281,0.0289825331419706,0.0292872227728367,0.0053340052254498,0.03069425560534,0.0266903396695852,0.11025389097631,0.114733632653952,0.11678052134811899,-0.00761369615793228,0.0575513569638133,0.110224204137921,0.117557089924958,0.128010258078575,0.117603186517954,0.124629810452461,0.0705280005931854,0.0747936833649874,0.0701506957411766,0.114283649250865,0.0723740477114916,0.133996986784041,0.123585243243724,0.120423514395952,0.12781495414674302,0.128986816853285,0.11401797132566599,0.12476879544556099,0.13239779882133001
215,0.0369880273938179,-0.0178824905306101,0.024228610098362,0.016595764085650402,-0.0622920319437981,-0.0107738683000207,-0.00982699356973171,2.53868092841003e-05,0.0152418510988355,-0.040729451924562496,0.014652785845100899,-0.0441685244441032,-0.0225317236036062,-0.0414997674524784,-0.00656213751062751,0.0157684218138456,0.011779346503317401,0.0010660170810297101,0.0286559667438269,0.0289450343698263,0.0292708110064268,0.0053543183021247396,0.0307395737618208,0.0267231464385986,0.110301544889808,0.11480316519737199,0.116787550970912,-0.00846760720014572,0.0575193231925368,0.110224204137921,0.117568801044399,0.127988380379975,0.117704745382071,0.124696214683354,0.0707264393568039,0.0747616533190012,0.07030147686600689,0.11433286825195,0.0723818670958281,0.13402590248733798,0.123625087668188,0.120433671399951,0.127777455374599,0.128970405086875,0.11403828440234101,0.124814113602042,0.132430605590343
220,0.036966934800148,-0.017839517444372198,0.0242895409464836,0.0166020207107067,-0.0631287544965744,-0.010911368764936901,-0.009828547947108749,4.1017530747922103e-05,0.0152137279510498,-0.0406263247132301,0.0147348213940859,-0.0439732111990452,-0.022448910400271402,-0.0413607023656368,-0.00651447288691998,0.0157715417444706,0.0118043422698975,0.0010996151249855798,0.0286559667438269,0.028895815834403,0.029246596619486802,0.00536760315299034,0.0307856649160385,0.0267450232058764,0.11034451797604601,0.114864096045494,0.11679380759596801,-0.00930432975292206,0.0573818227276206,0.110222649760544,0.117584431765863,0.12796025723218898,0.117807872593403,0.124778250232339,0.070921752601862,0.074844466522336,0.0704405419528484,0.114380532875657,0.072384987026453,0.134050898253918,0.123658685712144,0.120433671399951,0.127728236839175,0.128946190699935,0.114051569253206,0.12486020475626,0.132452482357621
225,0.036945845931768403,-0.0178106110543013,0.024273918941617,0.0165902990847826,-0.0631443783640862,-0.0110582448542118,-0.00984886102378368,4.1017530747922103e-05,0.015194978564977599,-0.0405271053314209,0.014812946319580099,-0.043788056820631,-0.0224036015570164,-0.0412747673690319,-0.00647229189053178,0.0157637298107147,0.0118270013481379,0.00113243097439408,0.0286653414368629,0.0288551896810532,0.0292255021631718,0.0053863525390625,0.0308333206921816,0.0267708003520966,0.11037342436611701,0.114848474040627,0.116782085970044,-0.009319953620433809,0.0572349466383457,0.110202336683869,0.117584431765863,0.127941507846117,0.117907091975212,0.124856375157833,0.0711069069802761,0.07488977536559101,0.0705264769494534,0.114422713872045,0.0723771750926971,0.134073557332158,0.12369150156155201,0.120443046092987,0.12768761068582501,0.12892509624362,0.114070318639278,0.124907860532403,0.132478259503841
230,0.0369138121604919,-0.0177715495228767,0.024353608489036598,0.016591081395745298,-0.0637100040912628,-0.0110418414697051,-0.00985433533787727,4.8828122089617e-05,0.0150582594797015,-0.0406607016921043,0.014787950553,-0.0437271147966385,-0.0222934428602457,-0.043491180986166,-0.00661057466641068,0.0155910775065422,0.011848868802189801,0.00116133689880371,0.0286645591259003,0.0287973787635565,0.0291989408433437,0.00539729092270136,0.0308715999126434,0.026781739667058,0.110412485897541,0.114928163588047,0.116782868281007,-0.00988557934761047,0.0572513500228524,0.110196862369776,0.117592242357205,0.127804788760841,0.117773495614529,0.124831379391253,0.0711678490042686,0.0749999340623617,0.0683100633323193,0.114284431096166,0.0722045227885246,0.13409542478621,0.123720407485962,0.120442263782024,0.127629799768329,0.128898534923792,0.11408125702291701,0.12494613975286499,0.132489198818803
235,0.0369184948503971,-0.0177246760576963,0.0244473554193974,0.016601238399744,-0.0636146888136864,-0.0111902803182602,-0.00985355395823717,6.5231324697379e-05,0.014953575097024399,-0.0406474210321903,0.014807481318712202,-0.0436122752726078,-0.0222731307148933,-0.0435247756540775,-0.00663088774308562,0.015549669042229701,0.0118668461218476,0.0011902427067980198,0.0286465920507908,0.0287520587444305,0.029161443933844598,0.0054113483056426005,0.0309169087558985,0.0267965886741877,0.110459359362721,0.115021910518408,0.116793025285006,-0.00979026407003403,0.0571029111742973,0.110197643749416,0.117608645559812,0.127700104378164,0.117786776274443,0.124850910156965,0.0712826885282993,0.0750202462077141,0.0682764686644077,0.11426411801949099,0.0721631143242121,0.134113402105868,0.12374931329395601,0.120424296706915,0.127584479749203,0.128861038014293,0.114095314405859,0.12499144859611999,0.13250404782593297
240,0.0369028747081757,-0.0176762379705906,0.0245286077260971,0.0166098307818174,-0.0643021985888481,-0.0111113740131259,-0.00985355395823717,7.7733988291584e-05,0.0148527901619673,-0.0406685099005699,0.0148137276992202,-0.0435114912688732,-0.022377815097570402,-0.0445669628679752,-0.0067043206654489,0.0154543584212661,0.0118863768875599,0.0012175845913589,0.0286395642906427,0.0286833085119724,0.0291419122368097,0.00542463269084692,0.030966911464929598,0.0268012713640928,0.110507797449827,0.115103162825108,0.116801617667079,-0.0104777738451958,0.0571818174794316,0.110197643749416,0.11762114822340701,0.127599319443107,0.117765687406063,0.12485715653747301,0.0713834725320339,0.074915561825037,0.06723428145051,0.114190685097128,0.0720678037032485,0.13413293287158,0.123776655178517,0.12041726894676699,0.127515729516745,0.128841506317258,0.114108598791063,0.125041451305151,0.132508730515838
245,0.0368653759360313,-0.0176778025925159,0.0241965763270855,0.0165707673877478,-0.0650373548269272,-0.0113113690167665,-0.00989027041941881,5.74207297177054e-05,0.014774665236473099,-0.0406403876841068,0.014814510010182901,-0.0433966480195522,-0.0223762597888708,-0.0445404052734375,-0.00672854389995337,0.0154051398858428,0.0119059085845947,0.0012457084376364899,0.0286301895976067,0.028636435046792,0.0291184708476067,0.00543947191908956,0.031010664999485002,0.0268145557492971,0.11050623282790199,0.114771131426096,0.116762554273009,-0.0112129300832748,0.056981822475791,0.11016092728823401,0.11760083496483299,0.127521194517612,0.117793809622526,0.124857938848436,0.0714983157813549,0.0749171171337366,0.0672608390450478,0.11416646186262401,0.0720185851678252,0.134152464568615,0.123804779024795,0.120407894253731,0.127468856051564,0.128818064928055,0.114123438019305,0.125085204839706,0.132522014901042
