sensor,step,time_start,time_end,mean,median,last,min,max,range,std,var,max_slope,min_slope,mean_slope,drift,mad,mead,rms,auc,file
R98,5,1.9666666666666666,2.4833333333333334,-0.10109273230422278,-0.101679801940918,-0.0898828506469727,-0.110429763793945,-0.0898828506469727,0.020546913146972295,0.006254374692246712,3.9117202791016156e-05,0.14041900634794047,-0.11260986328145024,0.03875773330156758,0.020156860351562306,0.005385351903848345,0.005547523498535004,0.10128601940803214,-0.052232816484239386,3_02-10-2026_OCP_Calibration_CaCl2.csv
R98,6,2.484722222222222,3.0069444444444446,-0.13067888549531484,-0.129101753234863,-0.127461433410645,-0.14722728729248,-0.102080464363098,0.04514682292938199,0.0042761428675347195,1.8285397823568052e-05,32.50571250914995,-15.099635124211574,0.08086013540975749,0.019765853881834994,0.003076052066682248,0.001483917236328014,0.13074882986903238,-0.06823416037691968,3_02-10-2026_OCP_Calibration_CaCl2.csv
R98,7,3.0083333333333333,3.536111111111111,-0.15365222370217785,-0.152539253234863,-0.148867607116699,-0.163633346557617,-0.148867607116699,0.014765739440917997,0.0038540881785388095,1.4853995687952598e-05,0.14076232910141329,-1.4210854715202004e-14,0.028051541546198457,0.014765739440917997,0.003263041535255299,0.0025787353515629996,0.15370055251791406,-0.08109062049123972,3_02-10-2026_OCP_Calibration_CaCl2.csv
R102,1,0.0,0.5305555555555556,0.023770123622903,0.0237894058227539,0.023554801940918,0.023554801940918,0.0240274425595999,0.0004726406186819007,0.00014802780340971146,2.1912230582304183e-08,0.02953916788103944,-0.028152465820310724,-0.0007728263541237682,-0.0004316139966249015,0.0001290929855947226,0.00015640258789060071,0.02377058453800986,0.012611370470323081,3_02-10-2026_OCP_Calibration_CaCl2.csv
R102,2,0.5319444444444444,0.8986111111111111,0.03070658557819869,0.0309762954711914,0.0309762954711914,0.0234766006469726,0.0310544967651367,0.007577896118164101,0.0007630552855452848,5.822533687985962e-07,2.81250000000001,-0.05630493164061771,0.025576897387234877,0.007499694824218799,0.00041135120493698314,7.820129394530209e-05,0.03071606503509261,0.011263914903004964,3_02-10-2026_OCP_Calibration_CaCl2.csv
R102,3,0.9,1.4208333333333334,0.014328558394249447,0.014765739440917951,0.0166015625,0.0076169967651367,0.0166015625,0.0089845657348633,0.0018393642405094338,3.383260809264846e-06,0.1967239379882888,-0.028152465820344474,0.017429108315325736,0.0089845657348633,0.001476798204881356,0.001211166381835948,0.014446136039324878,0.007465873161951701,3_02-10-2026_OCP_Calibration_CaCl2.csv
R102,4,1.4222222222222223,1.9652777777777777,-0.027296377688038106,-0.0266799926757812,-0.0692577362060547,-0.0692577362060547,-0.0261325836181641,0.0431251525878906,0.002471998485890587,6.110776514245353e-06,0.11226654052729046,-31.05010986328134,-0.1081965894115222,-0.0374221801757814,0.0011109386270913106,0.00039100646972650005,0.027408082957446508,-0.014791157510545515,3_02-10-2026_OCP_Calibration_CaCl2.csv
R102,5,1.9666666666666666,2.4833333333333334,-0.06804990896270997,-0.0680866241455078,-0.068242073059082,-0.0691013336181641,-0.0676956176757812,0.0014057159423829096,0.0002492969714529664,6.214897997562114e-08,0.05630493164065342,-0.02815246582034092,0.0016586262802656974,0.0008592605590821006,0.0002031951365360337,0.00015544891357420487,0.06805036560381648,-0.03515825602743362,3_02-10-2026_OCP_Calibration_CaCl2.csv
R102,6,2.484722222222222,3.0069444444444446,-0.11800829720354832,-0.1180086135864259,-0.11793041229248,-0.118946075439453,-0.102080464363098,0.016865611076354994,0.0008355006819379944,6.980613895188538e-07,12.143239974973698,-5.9308576583883905,0.018044820831036555,0.0010156631469730032,0.00012746877236899032,7.820129394509046e-05,0.11801125484575828,-0.06162595805815525,3_02-10-2026_OCP_Calibration_CaCl2.csv
R102,7,3.0083333333333333,3.536111111111111,-0.1531773264326761,-0.153243064880371,-0.152070999145508,-0.154102325439453,-0.150507926940918,0.0035943984985349897,0.0007545707158035113,5.693769651482233e-07,0.02815246582056119,-0.08445739746100145,-0.0029538372370204197,-0.0015630722045900103,0.000623889650082342,0.0006246566772459827,0.15317918497637906,-0.0808462109830644,3_02-10-2026_OCP_Calibration_CaCl2.csv
