t_s,R91,R92,R93,R94,R95,R96,R97,R98,R83,R84,R85,R86,R87,R88,R89,R90,R75,R76,R77,R78,R80,R81,R82
11850,,-0.107227325439453,,-0.0863676071166992,,-0.0873832702636719,-0.101601600646973,-0.0969924926757812,-0.154570579528809,-0.124101638793945,-0.128477096557617,-0.099726676940918,-0.0708208084106445,-0.0633201599121094,-0.111367225646973,-0.128633499145508,-0.136757850646973,-0.129961013793945,-0.157227516174316,-0.16480541229248,-0.101679801940918,-0.152227401733398,-0.13730525970459
11855,,-0.107227325439453,,-0.0862894058227539,,-0.0873832702636719,-0.101601600646973,-0.0969924926757812,-0.154570579528809,-0.124101638793945,-0.128477096557617,-0.0998048782348633,-0.0707426071166992,-0.0633201599121094,-0.111367225646973,-0.128633499145508,-0.136757850646973,-0.129961013793945,-0.157227516174316,-0.16480541229248,-0.101679801940918,-0.152227401733398,-0.13730525970459
11860,,-0.107227325439453,,-0.0862894058227539,,-0.0873832702636719,-0.101601600646973,-0.0970706939697266,-0.154570579528809,-0.124101638793945,-0.128477096557617,-0.0998048782348633,-0.0706644058227539,-0.0632419586181641,-0.111445426940918,-0.128633499145508,-0.136757850646973,-0.129961013793945,-0.157305717468262,-0.16480541229248,-0.101758003234863,-0.152227401733398,-0.137383460998535
11865,,-0.107227325439453,,-0.0862112045288086,,-0.0873832702636719,-0.101601600646973,-0.0970706939697266,-0.154570579528809,-0.124101638793945,-0.128477096557617,-0.0998830795288086,-0.0706644058227539,-0.0631647109985352,-0.111445426940918,-0.128633499145508,-0.136757850646973,-0.129961013793945,-0.157305717468262,-0.16480541229248,-0.101758003234863,-0.152305603027344,-0.137383460998535
11870,,-0.107227325439453,,-0.0862112045288086,,-0.0873832702636719,-0.101679801940918,-0.0970706939697266,-0.154648780822754,-0.124101638793945,-0.128555297851562,-0.0998830795288086,-0.0705862045288086,-0.0631647109985352,-0.111445426940918,-0.128711700439453,-0.136757850646973,-0.129961013793945,-0.157305717468262,-0.16480541229248,-0.101836204528809,-0.152305603027344,-0.137383460998535
11875,,-0.107305526733398,,-0.0861330032348633,,-0.0873050689697266,-0.101679801940918,-0.0970706939697266,-0.154648780822754,-0.124101638793945,-0.128555297851562,-0.0999612808227539,-0.0705080032348633,-0.0630865097045898,-0.111445426940918,-0.128711700439453,-0.136836051940918,-0.129961013793945,-0.157305717468262,-0.164727210998535,-0.101836204528809,-0.152305603027344,-0.137383460998535
11880,,-0.107305526733398,,-0.086054801940918,,-0.0873050689697266,-0.101679801940918,-0.0971488952636719,-0.154648780822754,-0.124101638793945,-0.128555297851562,-0.0999612808227539,-0.0705080032348633,-0.0630865097045898,-0.111445426940918,-0.128711700439453,-0.136836051940918,-0.129961013793945,-0.157305717468262,-0.164727210998535,-0.101914405822754,-0.152305603027344,-0.137383460998535
11885,,-0.107305526733398,,-0.086054801940918,,-0.0873050689697266,-0.101679801940918,-0.0971488952636719,-0.154648780822754,-0.124101638793945,-0.128633499145508,-0.0999612808227539,-0.070429801940918,-0.0630083084106445,-0.111445426940918,-0.128711700439453,-0.136836051940918,-0.129961013793945,-0.157305717468262,-0.164727210998535,-0.101914405822754,-0.152383804321289,-0.13746166229248
11890,,-0.107305526733398,,-0.0859766006469727,,-0.0873050689697266,-0.101679801940918,-0.0971488952636719,-0.154648780822754,-0.124101638793945,-0.128633499145508,-0.100039482116699,-0.0703516006469727,-0.0629301071166992,-0.111445426940918,-0.128711700439453,-0.136836051940918,-0.130039215087891,-0.157305717468262,-0.164727210998535,-0.101914405822754,-0.152383804321289,-0.13746166229248
11895,,-0.107305526733398,,-0.0859766006469727,,-0.0872268676757812,-0.101679801940918,-0.0972270965576172,-0.154726982116699,-0.124101638793945,-0.128633499145508,-0.100039482116699,-0.0702733993530273,-0.0629301071166992,-0.111445426940918,-0.128789901733398,-0.136836051940918,-0.130039215087891,-0.157305717468262,-0.164727210998535,-0.101992607116699,-0.152383804321289,-0.13746166229248
11900,,-0.107382774353027,,-0.0858983993530273,,-0.0872268676757812,-0.101758003234863,-0.0972270965576172,-0.154726982116699,-0.124101638793945,-0.128633499145508,-0.100117683410645,-0.0702733993530273,-0.0628519058227539,-0.111445426940918,-0.128789901733398,-0.136836051940918,-0.130039215087891,-0.157305717468262,-0.164727210998535,-0.101992607116699,-0.152383804321289,-0.13746166229248
11905,,-0.107382774353027,,-0.0858983993530273,,-0.0872268676757812,-0.101758003234863,-0.0973052978515625,-0.154726982116699,-0.124101638793945,-0.128711700439453,-0.100117683410645,-0.070195198059082,-0.0628519058227539,-0.111445426940918,-0.128789901733398,-0.136836051940918,-0.130039215087891,-0.157305717468262,-0.164727210998535,-0.102070808410645,-0.152461051940918,-0.13746166229248
11910,,-0.107382774353027,,-0.085820198059082,,-0.0872268676757812,-0.101758003234863,-0.0973052978515625,-0.154726982116699,-0.124101638793945,-0.128711700439453,-0.10019588470459,-0.0701169967651367,-0.0627737045288086,-0.111445426940918,-0.128789901733398,-0.136836051940918,-0.130039215087891,-0.157305717468262,-0.164727210998535,-0.102070808410645,-0.152461051940918,-0.137539863586426
11915,,-0.107382774353027,,-0.0857429504394531,,-0.0871486663818359,-0.101758003234863,-0.0973052978515625,-0.154726982116699,-0.124101638793945,-0.128711700439453,-0.10019588470459,-0.0701169967651367,-0.0627737045288086,-0.111445426940918,-0.128868103027344,-0.136914253234863,-0.130039215087891,-0.157382965087891,-0.164727210998535,-0.102070808410645,-0.152461051940918,-0.137539863586426
11920,,-0.107460975646973,,-0.0857429504394531,,-0.0871486663818359,-0.101758003234863,-0.0973834991455078,-0.154805183410645,-0.124101638793945,-0.128711700439453,-0.10019588470459,-0.0700397491455078,-0.0626955032348633,-0.111523628234863,-0.128868103027344,-0.136914253234863,-0.130039215087891,-0.157305717468262,-0.164727210998535,-0.102070808410645,-0.152461051940918,-0.137539863586426
11925,,-0.107460975646973,,-0.0856647491455078,,-0.0871486663818359,-0.101758003234863,-0.0973834991455078,-0.154805183410645,-0.124101638793945,-0.128789901733398,-0.100274085998535,-0.0699615478515625,-0.062617301940918,-0.111523628234863,-0.128868103027344,-0.136914253234863,-0.130039215087891,-0.157382965087891,-0.164727210998535,-0.10214900970459,-0.152539253234863,-0.137539863586426
11930,,-0.107460975646973,,-0.0856647491455078,,-0.0870704650878906,-0.101758003234863,-0.0973834991455078,-0.154805183410645,-0.124101638793945,-0.128789901733398,-0.100274085998535,-0.0698833465576172,-0.062617301940918,-0.111523628234863,-0.128868103027344,-0.136914253234863,-0.130117416381836,-0.157382965087891,-0.164727210998535,-0.10214900970459,-0.152539253234863,-0.137539863586426
11935,,-0.107460975646973,,-0.0855865478515625,,-0.0870704650878906,-0.101758003234863,-0.0974617004394531,-0.154805183410645,-0.124101638793945,-0.128789901733398,-0.10035228729248,-0.0698833465576172,-0.0625391006469727,-0.111523628234863,-0.128868103027344,-0.136914253234863,-0.130117416381836,-0.157382965087891,-0.164727210998535,-0.10214900970459,-0.152539253234863,-0.137618064880371
11940,,-0.107539176940918,,-0.0855865478515625,,-0.0870704650878906,-0.101836204528809,-0.0974617004394531,-0.154805183410645,-0.124101638793945,-0.128789901733398,-0.10035228729248,-0.0698051452636719,-0.0625391006469727,-0.111523628234863,-0.128945350646973,-0.136914253234863,-0.130117416381836,-0.157382965087891,-0.16464900970459,-0.102227210998535,-0.152539253234863,-0.137618064880371
11945,,-0.107539176940918,,-0.0855083465576172,,-0.0870704650878906,-0.101836204528809,-0.0974617004394531,-0.15488338470459,-0.124101638793945,-0.128789901733398,-0.10035228729248,-0.0697269439697266,-0.0624608993530273,-0.111523628234863,-0.128945350646973,-0.136914253234863,-0.130117416381836,-0.157382965087891,-0.16464900970459,-0.102227210998535,-0.152539253234863,-0.137618064880371
11950,,-0.107539176940918,,-0.0855083465576172,,-0.0869922637939453,-0.101836204528809,-0.097538948059082,-0.15488338470459,-0.124101638793945,-0.128789901733398,-0.100430488586426,-0.0697269439697266,-0.062382698059082,-0.111523628234863,-0.128945350646973,-0.136914253234863,-0.130117416381836,-0.157382965087891,-0.16464900970459,-0.102227210998535,-0.152617454528809,-0.137618064880371
11955,,-0.107539176940918,,-0.0854301452636719,,-0.0869922637939453,-0.101836204528809,-0.097538948059082,-0.15488338470459,-0.124101638793945,-0.128868103027344,-0.100430488586426,-0.0696487426757812,-0.062382698059082,-0.111523628234863,-0.128945350646973,-0.136992454528809,-0.130117416381836,-0.157382965087891,-0.16464900970459,-0.10230541229248,-0.152617454528809,-0.137618064880371
11960,,-0.107617378234863,,-0.0854301452636719,,-0.0869922637939453,-0.101836204528809,-0.097538948059082,-0.15488338470459,-0.124101638793945,-0.128868103027344,-0.100507736206055,-0.0695705413818359,-0.0623044967651367,-0.111523628234863,-0.128945350646973,-0.136914253234863,-0.130117416381836,-0.157382965087891,-0.16464900970459,-0.10230541229248,-0.152617454528809,-0.137696266174316
11965,,-0.107617378234863,,-0.0853519439697266,,-0.0869140625,-0.101836204528809,-0.0976171493530273,-0.15488338470459,-0.124101638793945,-0.128868103027344,-0.100507736206055,-0.0695705413818359,-0.0623044967651367,-0.111523628234863,-0.128945350646973,-0.136992454528809,-0.130117416381836,-0.157382965087891,-0.16464900970459,-0.10230541229248,-0.152617454528809,-0.137696266174316
11970,,-0.107617378234863,,-0.0853519439697266,,-0.0869140625,-0.101836204528809,-0.0976171493530273,-0.15488338470459,-0.124101638793945,-0.128868103027344,-0.100507736206055,-0.0694923400878906,-0.0622262954711914,-0.111601829528809,-0.128945350646973,-0.136992454528809,-0.130195617675781,-0.157382965087891,-0.16464900970459,-0.10230541229248,-0.152617454528809,-0.137696266174316
11975,,-0.107617378234863,,-0.0852737426757812,,-0.0869140625,-0.101836204528809,-0.0976953506469727,-0.154961585998535,-0.124101638793945,-0.128868103027344,-0.1005859375,-0.0694141387939453,-0.0622262954711914,-0.111601829528809,-0.128945350646973,-0.136992454528809,-0.130195617675781,-0.157382965087891,-0.16464900970459,-0.10230541229248,-0.152695655822754,-0.137696266174316
11980,,-0.107695579528809,,-0.0852737426757812,,-0.0868358612060547,-0.101836204528809,-0.0976953506469727,-0.154961585998535,-0.124101638793945,-0.128945350646973,-0.1005859375,-0.0693359375,-0.0621490478515625,-0.111601829528809,-0.128945350646973,-0.136992454528809,-0.130195617675781,-0.157382965087891,-0.16464900970459,-0.102383613586426,-0.152695655822754,-0.137696266174316
11985,,-0.107695579528809,,-0.0851955413818359,,-0.0868358612060547,-0.101836204528809,-0.0976953506469727,-0.154961585998535,-0.124101638793945,-0.128945350646973,-0.1005859375,-0.0693359375,-0.0621490478515625,-0.111601829528809,-0.129023551940918,-0.136992454528809,-0.130195617675781,-0.157382965087891,-0.16464900970459,-0.102383613586426,-0.152695655822754,-0.137696266174316
11990,,-0.107695579528809,,-0.0851955413818359,,-0.0867576599121094,-0.101914405822754,-0.097773551940918,-0.154961585998535,-0.124101638793945,-0.128945350646973,-0.100664138793945,-0.0692577362060547,-0.0620708465576172,-0.111601829528809,-0.129023551940918,-0.136992454528809,-0.130195617675781,-0.157382965087891,-0.16464900970459,-0.102383613586426,-0.152695655822754,-0.137773513793945
11995,,-0.107695579528809,,-0.0851173400878906,,-0.0867576599121094,-0.101914405822754,-0.097773551940918,-0.154961585998535,-0.124101638793945,-0.128945350646973,-0.100664138793945,-0.0691795349121094,-0.0619926452636719,-0.111601829528809,-0.129023551940918,-0.136992454528809,-0.130195617675781,-0.157382965087891,-0.16464900970459,-0.102383613586426,-0.152695655822754,-0.137773513793945
12000,,-0.107773780822754,,-0.0851173400878906,,-0.0867576599121094,-0.101914405822754,-0.097773551940918,-0.154961585998535,-0.124101638793945,-0.128945350646973,-0.100664138793945,-0.0691795349121094,-0.0619926452636719,-0.111601829528809,-0.129023551940918,-0.136992454528809,-0.130195617675781,-0.157382965087891,-0.16464900970459,-0.102383613586426,-0.152695655822754,-0.137773513793945
12005,,-0.107773780822754,,-0.0850391387939453,,-0.0866804122924805,-0.101914405822754,-0.0978517532348633,-0.154961585998535,-0.124101638793945,-0.128945350646973,-0.100742340087891,-0.0691013336181641,-0.0619144439697266,-0.111601829528809,-0.129023551940918,-0.136992454528809,-0.130195617675781,-0.157382965087891,-0.164570808410645,-0.102383613586426,-0.152773857116699,-0.137773513793945
12010,,-0.107773780822754,,-0.0850391387939453,,-0.0866804122924805,-0.101914405822754,-0.0978517532348633,-0.154961585998535,-0.124101638793945,-0.128945350646973,-0.100742340087891,-0.0690240859985352,-0.0619144439697266,-0.111601829528809,-0.129023551940918,-0.136992454528809,-0.130273818969727,-0.157382965087891,-0.164570808410645,-0.102460861206055,-0.152773857116699,-0.137773513793945
12015,,-0.107851982116699,,-0.0849609375,,-0.0866022109985352,-0.101914405822754,-0.0978517532348633,-0.15503978729248,-0.124101638793945,-0.128945350646973,-0.100742340087891,-0.0690240859985352,-0.0618362426757813,-0.111601829528809,-0.129023551940918,-0.136992454528809,-0.130273818969727,-0.157382965087891,-0.164570808410645,-0.102460861206055,-0.152773857116699,-0.137773513793945
12020,,-0.107851982116699,,-0.0849609375,,-0.0866022109985352,-0.101914405822754,-0.0979299545288086,-0.15503978729248,-0.124101638793945,-0.128945350646973,-0.100820541381836,-0.0689458847045898,-0.0617580413818359,-0.111601829528809,-0.129023551940918,-0.136992454528809,-0.130273818969727,-0.157382965087891,-0.164570808410645,-0.102460861206055,-0.152773857116699,-0.137773513793945
12025,,-0.107851982116699,,-0.0848827362060547,,-0.0865240097045898,-0.101914405822754,-0.0979299545288086,-0.15503978729248,-0.124179840087891,-0.129023551940918,-0.100820541381836,-0.0688676834106445,-0.0617580413818359,-0.111680030822754,-0.129101753234863,-0.136992454528809,-0.130273818969727,-0.157382965087891,-0.164570808410645,-0.102460861206055,-0.152773857116699,-0.137851715087891
12030,,-0.107851982116699,,-0.0848827362060547,,-0.0865240097045898,-0.101914405822754,-0.0979299545288086,-0.15503978729248,-0.124179840087891,-0.129023551940918,-0.100820541381836,-0.0687894821166992,-0.0616798400878906,-0.111680030822754,-0.129101753234863,-0.136992454528809,-0.130273818969727,-0.157382965087891,-0.164570808410645,-0.102460861206055,-0.152773857116699,-0.137851715087891
12035,,-0.107930183410645,,-0.0848045349121094,,-0.0864458084106445,-0.101914405822754,-0.0979299545288086,-0.15503978729248,-0.124179840087891,-0.129023551940918,-0.100898742675781,-0.0687894821166992,-0.0616798400878906,-0.111680030822754,-0.129101753234863,-0.136992454528809,-0.130273818969727,-0.157382965087891,-0.164570808410645,-0.102460861206055,-0.152852058410645,-0.137851715087891
12040,,-0.107930183410645,,-0.0848045349121094,,-0.0864458084106445,-0.101914405822754,-0.0980081558227539,-0.15503978729248,-0.124179840087891,-0.129023551940918,-0.100898742675781,-0.0687112808227539,-0.0616016387939453,-0.111680030822754,-0.129101753234863,-0.136992454528809,-0.130273818969727,-0.157382965087891,-0.164570808410645,-0.102460861206055,-0.152852058410645,-0.137851715087891
12045,,-0.107930183410645,,-0.0847272872924805,,-0.0864458084106445,-0.101914405822754,-0.0980081558227539,-0.15503978729248,-0.124179840087891,-0.129023551940918,-0.100898742675781,-0.0686330795288086,-0.0616016387939453,-0.111680030822754,-0.129101753234863,-0.136992454528809,-0.130352020263672,-0.157382965087891,-0.164570808410645,-0.102460861206055,-0.152852058410645,-0.137851715087891
12050,,-0.107930183410645,,-0.0847272872924805,,-0.0863676071166992,-0.101914405822754,-0.0980081558227539,-0.15503978729248,-0.124179840087891,-0.129023551940918,-0.100976943969727,-0.0686330795288086,-0.0615234375,-0.111680030822754,-0.129101753234863,-0.136992454528809,-0.130352020263672,-0.157382965087891,-0.164570808410645,-0.102460861206055,-0.152852058410645,-0.137851715087891
12055,,-0.10800838470459,,-0.0846490859985352,,-0.0863676071166992,-0.101914405822754,-0.0980863571166992,-0.155117988586426,-0.124179840087891,-0.129023551940918,-0.100976943969727,-0.0685548782348633,-0.0615234375,-0.111680030822754,-0.129101753234863,-0.136992454528809,-0.130352020263672,-0.157382965087891,-0.164570808410645,-0.1025390625,-0.152852058410645,-0.137929916381836
