t_s,R75,R77,R78,R80,R81,R83,R92,R98,R100,R102,R105,R114,R117,R120,R121,R122,R124,R125,R126,R127,R128,R129
10280.0,-0.21269217133522,-0.208473399281502,-0.223207861185074,-0.112488746643066,-0.182387456297874,-0.199645325541496,,-0.178746804594994,-0.19413748383522,-0.110519982874393,-0.188371852040291,-0.199153140187263,-0.199574947357178,-0.109355926513672,-0.138676270842552,-0.147746667265892,,,,-0.0773244872689247,-0.124605946242809,-0.136371612548828
10290.0,-0.212676629424095,-0.208465680480003,-0.22319221496582,-0.112441830337048,-0.182379633188248,-0.199637517333031,,-0.178707703948021,-0.194121837615967,-0.110512159764767,-0.188317105174065,-0.199129685759544,-0.199574947357178,-0.109363652765751,-0.138684079051018,-0.147746667265892,,,,-0.077293299138546,-0.124605946242809,-0.136371612548828
10300.0,-0.212668806314468,-0.208457857370377,-0.223184391856194,-0.112395003437996,-0.182379633188248,-0.199629694223404,,-0.178668692708015,-0.194106206297874,-0.110496520996094,-0.188270285725594,-0.199114039540291,-0.199574947357178,-0.109379291534424,-0.138691902160645,-0.147746667265892,,,,-0.0772620216012001,-0.124598123133183,-0.136363789439201
10310.0,-0.212653160095215,-0.208442211151123,-0.223176673054695,-0.112355902791023,-0.182371810078621,-0.199629694223404,,-0.17863741517067,-0.194082736968994,-0.110488705337048,-0.188223361968994,-0.199090585112572,-0.199574947357178,-0.109387114644051,-0.138691902160645,-0.147746667265892,,,,-0.0772307440638542,-0.124590300023556,-0.136363789439201
10320.0,-0.212637528777122,-0.208434388041496,-0.223168849945068,-0.112308979034424,-0.182371810078621,-0.199621871113777,,-0.178598314523697,-0.194067105650902,-0.110480882227421,-0.188176542520523,-0.199067115783691,-0.199567124247551,-0.109394930303097,-0.138699725270271,-0.147738844156265,,,,-0.0771995559334755,-0.12458248436451,-0.136355981230736
10330.0,-0.212621882557869,-0.208426579833031,-0.223161026835442,-0.112262152135372,-0.182371810078621,-0.199621871113777,,-0.178559303283691,-0.19404374063015,-0.110473059117794,-0.188129618763924,-0.199043750762939,-0.199567124247551,-0.109402753412724,-0.138699725270271,-0.147738844156265,,,,-0.0771682783961296,-0.124574661254883,-0.136355981230736
10340.0,-0.212606236338615,-0.208418756723404,-0.223145395517349,-0.112215235829353,-0.182363986968994,-0.19961404800415,,-0.178528025746346,-0.194028094410896,-0.110465243458748,-0.188082695007324,-0.199028119444847,-0.199567124247551,-0.109418392181396,-0.138707548379898,-0.147738844156265,,,,-0.0771448165178299,-0.124574661254883,-0.136355981230736
10350.0,-0.21259069442749,-0.208410933613777,-0.223137572407722,-0.112168408930302,-0.182363986968994,-0.199606224894524,,-0.178488925099373,-0.194012448191643,-0.110449604690075,-0.188035875558853,-0.199004650115967,-0.199567124247551,-0.109426215291023,-0.138707548379898,-0.147738844156265,,,,-0.0771057158708572,-0.124566845595837,-0.136348158121109
10360.0,-0.212575063109398,-0.208395287394524,-0.223129749298096,-0.112121485173702,-0.182356163859367,-0.199598416686058,,-0.178449913859367,-0.193988993763924,-0.110441781580448,-0.187981233000755,-0.198981195688248,-0.199559316039085,-0.109434030950069,-0.138715371489525,-0.147731021046638,,,,-0.0770823508501053,-0.12455902248621,-0.136348158121109
10370.0,-0.212559416890144,-0.208387479186058,-0.223121926188469,-0.112074665725231,-0.182356163859367,-0.199598416686058,,-0.178410813212395,-0.19397334754467,-0.110434055328369,-0.187942132353783,-0.198957830667496,-0.199559316039085,-0.109449677169323,-0.138715371489525,-0.147731021046638,,,,-0.0770510658621788,-0.124551296234131,-0.136340335011482
10380.0,-0.212543770670891,-0.208371922373772,-0.223106294870377,-0.112027741968632,-0.182348355650902,-0.199582770466805,,-0.17837181687355,-0.193949982523918,-0.110426239669323,-0.187887385487556,-0.198934361338615,-0.199559316039085,-0.109457395970821,-0.13872317969799,-0.147731021046638,,,,-0.0770197883248329,-0.124543480575085,-0.136340335011482
10390.0,-0.212528139352798,-0.208364114165306,-0.22309847176075,-0.111988738179207,-0.182348355650902,-0.199574947357178,,-0.178340539336205,-0.193934351205826,-0.110410593450069,-0.187848374247551,-0.198910906910896,-0.199559316039085,-0.109473042190075,-0.13872317969799,-0.147731021046638,,,,-0.076996423304081,-0.124535657465458,-0.136340335011482
10400.0,-0.212512493133545,-0.208356291055679,-0.223090648651123,-0.111949637532234,-0.182348355650902,-0.199567124247551,,-0.178301438689232,-0.193918704986572,-0.110402777791023,-0.187801465392113,-0.198887452483177,-0.199559316039085,-0.109488680958748,-0.138731002807617,-0.147731021046638,,,,-0.0769651457667351,-0.124535657465458,-0.136340335011482
10410.0,-0.212496861815453,-0.208348467946053,-0.223075106739998,-0.111910536885262,-0.182348355650902,-0.199559316039085,,-0.178270250558853,-0.19390307366848,-0.110394954681396,-0.18775463104248,-0.198864087462425,-0.199551582336426,-0.109496496617794,-0.138731002807617,-0.147723197937012,,,,-0.0769416838884354,-0.124527834355831,-0.136332511901855
10420.0,-0.212481305003166,-0.208340644836426,-0.223067283630371,-0.111871533095837,-0.182340532541275,-0.199543759226799,,-0.17823114991188,-0.193887427449226,-0.11038713902235,-0.187707707285881,-0.198848441243172,-0.199551582336426,-0.109512142837048,-0.138738825917244,-0.147723197937012,,,,-0.0769182220101357,-0.124520018696785,-0.136332511901855
10430.0,-0.212465673685074,-0.208325013518333,-0.223036006093025,-0.111824609339237,-0.182340532541275,-0.199535951018333,,-0.178199872374535,-0.193864062428474,-0.110379315912724,-0.18766088783741,-0.198824986815453,-0.199543759226799,-0.109519958496094,-0.138746649026871,-0.147723197937012,,,,-0.0768948569893837,-0.124520018696785,-0.136332511901855
10440.0,-0.21245002746582,-0.208317190408707,-0.223012551665306,-0.111785605549812,-0.182340532541275,-0.199528127908707,,-0.178160861134529,-0.193848416209221,-0.110363677144051,-0.187613964080811,-0.198801517486572,-0.199543759226799,-0.109527781605721,-0.138746649026871,-0.147715374827385,,,,-0.0768635794520378,-0.124512195587158,-0.136324688792229
10450.0,-0.212434396147728,-0.20830936729908,-0.223004728555679,-0.111738681793213,-0.182332709431648,-0.19952030479908,,-0.178129583597183,-0.193832784891129,-0.110355854034424,-0.187567144632339,-0.198778063058853,-0.199543759226799,-0.109535597264767,-0.138754472136497,-0.147715374827385,,,,-0.0768401175737381,-0.124504379928112,-0.136332511901855
10460.0,-0.212426573038101,-0.208301544189453,-0.222996905446053,-0.111699678003788,-0.182332709431648,-0.199512481689453,,-0.178098306059837,-0.193817138671875,-0.110348038375378,-0.18752022087574,-0.198754698038101,-0.199543759226799,-0.109543420374393,-0.138754472136497,-0.147715374827385,,,,-0.0768166556954384,-0.124504379928112,-0.136324688792229
10470.0,-0.212410926818848,-0.208285912871361,-0.222989082336426,-0.111660577356815,-0.182324886322021,-0.199512481689453,,-0.178059294819832,-0.193793684244156,-0.110340215265751,-0.187473401427269,-0.198731228709221,-0.199535951018333,-0.10955124348402,-0.138762280344963,-0.147715374827385,,,,-0.0767932906746864,-0.124496556818485,-0.136324688792229
10480.0,-0.212395295500755,-0.208285912871361,-0.222981363534927,-0.111621476709843,-0.182324886322021,-0.199504658579826,,-0.178028017282486,-0.193778038024902,-0.110332489013672,-0.187434300780296,-0.198715597391129,-0.199535951018333,-0.109558962285519,-0.138762280344963,-0.147715374827385,,,,-0.0767620131373405,-0.124488733708858,-0.13631696999073
10490.0,-0.212379738688469,-0.208270356059074,-0.222973540425301,-0.111574649810791,-0.182324886322021,-0.199496850371361,,-0.17799673974514,-0.193762496113777,-0.110324673354626,-0.187387466430664,-0.198692128062248,-0.199535951018333,-0.109566785395145,-0.138770014047623,-0.147715374827385,,,,-0.0767385512590408,-0.124488733708858,-0.13631696999073
10500.0,-0.212371930480003,-0.208262547850609,-0.222965717315674,-0.111535549163818,-0.182324886322021,-0.199496850371361,,-0.177957728505135,-0.193746849894524,-0.110316850244999,-0.187348365783691,-0.198668763041496,-0.199535951018333,-0.109574608504772,-0.138770014047623,-0.147707566618919,,,,-0.0767150893807411,-0.124480918049812,-0.13631696999073
10510.0,-0.21235628426075,-0.208254724740982,-0.222957894206047,-0.111496545374393,-0.182317063212395,-0.199489027261734,,-0.177926450967789,-0.193731218576431,-0.110316850244999,-0.187301442027092,-0.198645308613777,-0.199528127908707,-0.109582424163818,-0.138777837157249,-0.147707566618919,,,,-0.0766917243599892,-0.124480918049812,-0.136309146881104
10520.0,-0.212340638041496,-0.208246901631355,-0.222950085997581,-0.111465267837048,-0.182317063212395,-0.199489027261734,,-0.177895173430443,-0.193715572357178,-0.110309027135372,-0.187254622578621,-0.198621854186058,-0.199528127908707,-0.109590247273445,-0.138777837157249,-0.147707566618919,,,,-0.0766604468226433,-0.124473094940186,-0.136309146881104
10530.0,-0.212325006723404,-0.208239078521729,-0.222942262887955,-0.111426167190075,-0.182317063212395,-0.199481204152107,,-0.177863985300064,-0.193699941039085,-0.110301211476326,-0.187207698822021,-0.198598384857178,-0.199528127908707,-0.109598062932491,-0.138785645365715,-0.147707566618919,,,,-0.0766369849443436,-0.124473094940186,-0.136309146881104
10540.0,-0.212317183613777,-0.208231255412102,-0.222934439778328,-0.111387155950069,-0.182309255003929,-0.19947338104248,,-0.177832707762718,-0.193684294819832,-0.110293388366699,-0.187168702483177,-0.198574930429459,-0.19952030479908,-0.109605886042118,-0.138785645365715,-0.147707566618919,,,,-0.0766135230660439,-0.124465279281139,-0.136301323771477
10550.0,-0.212301537394524,-0.208215624094009,-0.222926616668701,-0.111348055303097,-0.182309255003929,-0.199465557932854,,-0.177793607115746,-0.193668752908707,-0.110285572707653,-0.187121778726578,-0.198551565408707,-0.19952030479908,-0.109613709151745,-0.138793468475342,-0.147699743509293,,,,-0.0765901580452919,-0.124457456171513,-0.136301323771477
10560.0,-0.212285995483398,-0.208207800984383,-0.222918793559074,-0.111309051513672,-0.182309255003929,-0.199465557932854,,-0.177770242094994,-0.193653106689453,-0.110277749598026,-0.187082767486572,-0.198535919189453,-0.19952030479908,-0.109629347920418,-0.138801291584969,-0.147707566618919,,,,-0.0765666961669922,-0.124457456171513,-0.136301323771477
10570.0,-0.212278172373772,-0.208199977874756,-0.222910985350609,-0.111269950866699,-0.182309255003929,-0.199457749724388,,-0.177731141448021,-0.193637475371361,-0.110277749598026,-0.1870436668396,-0.198520287871361,-0.19952030479908,-0.109637163579464,-0.138801291584969,-0.147707566618919,,,,-0.0765432342886925,-0.124457456171513,-0.136301323771477
10580.0,-0.212262541055679,-0.208192154765129,-0.222903162240982,-0.111230850219727,-0.182309255003929,-0.199457749724388,,-0.177699849009514,-0.193621829152107,-0.1102699264884,-0.186996847391129,-0.19849681854248,-0.19952030479908,-0.109644986689091,-0.138801291584969,-0.147699743509293,,,,-0.0765197798609734,-0.124449729919434,-0.136301323771477
10590.0,-0.212254717946053,-0.208184346556664,-0.222895339131355,-0.111191846430302,-0.182301431894302,-0.199450016021729,,-0.177676483988762,-0.193606182932854,-0.110262110829353,-0.186949923634529,-0.198473453521729,-0.19952030479908,-0.10965271294117,-0.138809114694595,-0.147699743509293,,,,-0.0764964148402214,-0.124441914260387,-0.136293515563011
10600.0,-0.212239071726799,-0.208176612854004,-0.222887516021729,-0.111152745783329,-0.182301431894302,-0.199442192912102,,-0.177637383341789,-0.193590551614761,-0.110254287719727,-0.186910822987556,-0.198449999094009,-0.199512481689453,-0.10965271294117,-0.138816937804222,-0.147699743509293,,,,-0.0764729529619217,-0.124441914260387,-0.136293515563011
10610.0,-0.212231263518333,-0.208168789744377,-0.22287979722023,-0.111105918884277,-0.182301431894302,-0.199442192912102,,-0.17761392891407,-0.193574905395508,-0.11024647206068,-0.186864003539085,-0.198426529765129,-0.199512481689453,-0.109660528600216,-0.138816937804222,-0.147699743509293,,,,-0.0764573141932487,-0.124441914260387,-0.136293515563011
10620.0,-0.21221561729908,-0.208160981535912,-0.222871974110603,-0.111051179468632,-0.182293698191643,-0.199434384703636,,-0.177582740783691,-0.193559363484383,-0.110238745808601,-0.186824902892113,-0.198410898447037,-0.199512481689453,-0.109668351709843,-0.138816937804222,-0.147691920399666,,,,-0.076433852314949,-0.124434091150761,-0.136293515563011
10630.0,-0.212207794189453,-0.208153158426285,-0.222871974110603,-0.110996536910534,-0.182293698191643,-0.199434384703636,,-0.177551463246346,-0.193543717265129,-0.110230922698975,-0.18677806854248,-0.198387429118156,-0.199512481689453,-0.109668351709843,-0.138824746012688,-0.147691920399666,,,,-0.0764104872941971,-0.124434091150761,-0.136293515563011
10640.0,-0.212199971079826,-0.208145335316658,-0.222864151000977,-0.110949613153934,-0.182293698191643,-0.199426561594009,,-0.177520185709,-0.193528085947037,-0.110223107039928,-0.186738967895508,-0.198364064097404,-0.199504658579826,-0.109676174819469,-0.138824746012688,-0.147691920399666,,,,-0.0763870254158974,-0.124434091150761,-0.136285692453384
10650.0,-0.212184429168701,-0.208137512207031,-0.22285632789135,-0.110894970595837,-0.182293698191643,-0.199426561594009,,-0.177488997578621,-0.193512439727783,-0.110215283930302,-0.186699971556664,-0.198348432779312,-0.199504658579826,-0.109676174819469,-0.138832569122314,-0.147691920399666,,,,-0.0763635635375977,-0.124426268041134,-0.136285692453384
10660.0,-0.212176606059074,-0.208129689097404,-0.22285632789135,-0.11086368560791,-0.182285889983177,-0.199418738484383,,-0.177457720041275,-0.193496808409691,-0.110215283930302,-0.186660870909691,-0.198324963450432,-0.199504658579826,-0.109683990478516,-0.138832569122314,-0.147691920399666,,,,-0.0763401016592979,-0.124426268041134,-0.136277869343758
10670.0,-0.212160974740982,-0.208121880888939,-0.222848519682884,-0.110816858708858,-0.182285889983177,-0.199410915374756,,-0.177434250712395,-0.193481162190437,-0.110207460820675,-0.186613947153091,-0.198301509022713,-0.199504658579826,-0.109691813588142,-0.138840392231941,-0.147691920399666,,,,-0.076316736638546,-0.124418452382088,-0.136277869343758
10680.0,-0.212153151631355,-0.208114057779312,-0.222840696573257,-0.110777758061886,-0.182285889983177,-0.199410915374756,,-0.177402973175049,-0.193473443388939,-0.110207460820675,-0.186574935913086,-0.198285862803459,-0.199496850371361,-0.109691813588142,-0.138840392231941,-0.147691920399666,,,,-0.0762932822108269,-0.124418452382088,-0.136277869343758
10690.0,-0.212145328521729,-0.208106234669685,-0.222832873463631,-0.11074648052454,-0.182285889983177,-0.199410915374756,,-0.17737178504467,-0.193457797169685,-0.110199645161629,-0.186535835266113,-0.198262497782707,-0.199496850371361,-0.109699629247189,-0.138848215341568,-0.147691920399666,,,,-0.0762698203325272,-0.124418452382088,-0.136270046234131
10700.0,-0.212129697203636,-0.208098411560059,-0.222825050354004,-0.110699653625488,-0.18227806687355,-0.199403092265129,,-0.177340507507324,-0.193442150950432,-0.110191822052002,-0.186496838927269,-0.198239043354988,-0.199496850371361,-0.109699629247189,-0.138856038451195,-0.147691920399666,,,,-0.0762541815638542,-0.124410629272461,-0.136270046234131
10710.0,-0.212121874094009,-0.208090588450432,-0.222825050354004,-0.110660552978516,-0.18227806687355,-0.199395284056664,,-0.177317053079605,-0.193426519632339,-0.110184006392956,-0.18644991517067,-0.198223397135735,-0.199496850371361,-0.109707452356815,-0.138856038451195,-0.147691920399666,,,,-0.0762307196855545,-0.124410629272461,-0.136262223124504
10720.0,-0.212106227874756,-0.208082780241966,-0.222817227244377,-0.110621549189091,-0.18227806687355,-0.199395284056664,,-0.177285864949226,-0.193410873413086,-0.110184006392956,-0.186410903930664,-0.198199942708015,-0.199496850371361,-0.109707452356815,-0.13886384665966,-0.147691920399666,,,,-0.0762073546648026,-0.124410629272461,-0.136262223124504
10730.0,-0.212098509073257,-0.208075046539307,-0.222809419035912,-0.110582448542118,-0.18227806687355,-0.199387460947037,,-0.17725458741188,-0.193403050303459,-0.110176183283329,-0.186371803283691,-0.198184296488762,-0.199496850371361,-0.109707452356815,-0.13886384665966,-0.147691920399666,,,,-0.0761838927865028,-0.124402813613415,-0.136262223124504
10740.0,-0.212090685963631,-0.20806722342968,-0.222801595926285,-0.110543347895145,-0.182270243763924,-0.19937963783741,,-0.177231118083,-0.193387418985367,-0.110176183283329,-0.186332702636719,-0.19816093146801,-0.199496850371361,-0.109715275466442,-0.13887158036232,-0.147691920399666,,,,-0.0761604309082031,-0.124402813613415,-0.136254414916039
10750.0,-0.212082862854004,-0.208059415221214,-0.222793772816658,-0.110504344105721,-0.182270243763924,-0.19937963783741,,-0.177199840545654,-0.193371877074242,-0.110168360173702,-0.186293706297874,-0.198137477040291,-0.199489027261734,-0.109715275466442,-0.13887158036232,-0.147684201598167,,,,-0.0761447921395302,-0.124402813613415,-0.136254414916039
10760.0,-0.212075039744377,-0.208051592111588,-0.222793772816658,-0.110457420349121,-0.182270243763924,-0.199371814727783,,-0.177176475524902,-0.193356230854988,-0.110168360173702,-0.186254605650902,-0.198114022612572,-0.199489027261734,-0.109715275466442,-0.138879403471947,-0.147691920399666,,,,-0.0761214271187782,-0.124402813613415,-0.136246591806412
10770.0,-0.212059408426285,-0.208051592111588,-0.22278605401516,-0.110418416559696,-0.182270243763924,-0.199363991618156,,-0.177145197987556,-0.193348407745361,-0.110160544514656,-0.186215594410896,-0.198098376393318,-0.199489027261734,-0.109715275466442,-0.13887158036232,-0.147684201598167,,,,-0.0760979652404785,-0.124402813613415,-0.136230945587158
10780.0,-0.212051585316658,-0.208035945892334,-0.222778230905533,-0.110371492803097,-0.182262420654297,-0.199356183409691,,-0.177113920450211,-0.193332776427269,-0.110160544514656,-0.186168670654297,-0.198075011372566,-0.199489027261734,-0.109715275466442,-0.138856038451195,-0.147684201598167,,,,-0.0760745033621788,-0.124394990503788,-0.136215403676033
10790.0,-0.212043762207031,-0.208028122782707,-0.222778230905533,-0.110332489013672,-0.182262420654297,-0.199348449707031,,-0.177090555429459,-0.193317130208015,-0.110152721405029,-0.186129570007324,-0.198059365153313,-0.199489027261734,-0.109715275466442,-0.13887158036232,-0.147684201598167,,,,-0.0760588645935059,-0.124394990503788,-0.136199757456779
10800.0,-0.212035939097404,-0.208028122782707,-0.222770407795906,-0.110293388366699,-0.182262420654297,-0.199340626597404,,-0.177059277892113,-0.193301483988762,-0.110144905745983,-0.18609057366848,-0.198035910725594,-0.199489027261734,-0.109715275466442,-0.13887158036232,-0.147684201598167,,,,-0.0760354027152061,-0.124394990503788,-0.136199757456779
10810.0,-0.212028130888939,-0.208020314574242,-0.222762584686279,-0.110254287719727,-0.182262420654297,-0.199332818388939,,-0.177035808563232,-0.193293675780296,-0.110144905745983,-0.186059281229973,-0.19802026450634,-0.199481204152107,-0.109707452356815,-0.138879403471947,-0.147684201598167,,,,-0.076019860804081,-0.124394990503788,-0.136191949248314
10820.0,-0.212020307779312,-0.208012491464615,-0.222762584686279,-0.110215283930302,-0.182262420654297,-0.199324995279312,,-0.177012354135513,-0.193278029561043,-0.110144905745983,-0.186020284891129,-0.197996810078621,-0.199489027261734,-0.109707452356815,-0.138879403471947,-0.147684201598167,,,,-0.0759963989257813,-0.124394990503788,-0.136184126138687
10830.0,-0.248223587870598,,,,-0.211145311594009,,-0.153168588876724,-0.209231287240982,-0.228442296385765,-0.149793535470963,-0.219770342111588,-0.221582889556885,-0.233356341719627,-0.122715286910534,-0.152426347136497,-0.165770158171654,,,,-0.121488764882088,-0.170293614268303,-0.17482490837574
10840.0,-0.248043924570084,,,,-0.211153134703636,,-0.153082564473152,-0.209270283579826,-0.228176638484001,-0.149215415120125,-0.219614133238792,-0.221348479390144,-0.233192309737206,-0.122574709355831,-0.152176380157471,-0.165535733103752,,,,-0.121309094130993,-0.170504570007324,-0.174707695841789
10850.0,-0.247879847884178,,,,-0.210973456501961,,-0.152973279356956,-0.209176540374756,-0.227903231978416,-0.148840427398682,-0.219317242503166,-0.221121892333031,-0.233043864369392,-0.122441865503788,-0.151957616209984,-0.165324881672859,,,,-0.121137142181396,-0.170668601989746,-0.174645230174065
10860.0,-0.247739225625992,,,,-0.210817247629166,,-0.152848243713379,-0.209121897816658,-0.227645397186279,-0.148480996489525,-0.219043835997581,-0.220911026000977,-0.232911020517349,-0.122332476079464,-0.151762291789055,-0.165121749043465,,,,-0.120980933308601,-0.17082491517067,-0.174613952636719
10870.0,-0.247622013092041,,,,-0.210637480020523,,-0.152770146727562,-0.209074974060059,-0.22739540040493,-0.148145109415054,-0.218770310282707,-0.220707893371582,-0.232786044478416,-0.122238732874393,-0.151574805378914,-0.164934262633324,,,,-0.120848082005978,-0.170965477824211,-0.174590498209
10880.0,-0.247504860162735,,,,-0.210465624928474,,-0.15267638862133,-0.209012508392334,-0.227161034941673,-0.147824764251709,-0.218520358204842,-0.220512583851814,-0.232684478163719,-0.122168444097042,-0.151410773396492,-0.164762303233147,,,,-0.120730876922607,-0.171098336577415,-0.174559220671654
10890.0,-0.247387647628784,,,,-0.210301592946053,,-0.152574822306633,-0.208950042724609,-0.226942256093025,-0.147520065307617,-0.218270406126976,-0.220325097441673,-0.232582911849022,-0.12210588902235,-0.151262283325195,-0.164606094360352,,,,-0.120621584355831,-0.171207711100578,-0.174520209431648
10900.0,-0.247270494699478,,,,-0.210160925984383,,-0.152481079101563,-0.208895310759544,-0.226739123463631,-0.147231012582779,-0.218035981059074,-0.220153138041496,-0.232496976852417,-0.122059062123299,-0.151121616363525,-0.164449885487556,,,,-0.120520018041134,-0.171309277415276,-0.174481108784676
10910.0,-0.247168928384781,,,,-0.21002034842968,,-0.152395159006119,-0.20883284509182,-0.22653603553772,-0.146941944956779,-0.217809394001961,-0.219981297850609,-0.2324188798666,-0.122027777135372,-0.150988861918449,-0.16430139541626,,,,-0.120418451726437,-0.17139521241188,-0.174449920654297
10920.0,-0.247059538960457,,,,-0.20990315079689,,-0.152316957712173,-0.208778098225594,-0.226348504424095,-0.146668538451195,-0.217598438262939,-0.219825074076653,-0.232340723276138,-0.121996596455574,-0.15087166428566,-0.164168551564217,,,,-0.120316885411739,-0.171473309397697,-0.174410820007324
10930.0,-0.246965795755386,,,,-0.209785938262939,,-0.152246668934822,-0.208715632557869,-0.226161003112793,-0.146402940154076,-0.217387586832047,-0.21966877579689,-0.232270434498787,-0.121973134577274,-0.150754451751709,-0.164043620228767,,,,-0.120215319097042,-0.171535775065422,-0.174371719360352
10940.0,-0.246864229440689,,,,-0.209676548838615,,-0.152176380157471,-0.208653166890144,-0.225989148020744,-0.146145060658455,-0.217192277312279,-0.219528198242188,-0.232207924127579,-0.121957495808601,-0.150652885437012,-0.163934230804443,,,,-0.120121575891972,-0.171598345041275,-0.174332723021507
10950.0,-0.246770486235619,,,,-0.209582805633545,,-0.152113825082779,-0.208598420023918,-0.225817248225212,-0.145895108580589,-0.21699695289135,-0.219395354390144,-0.232145413756371,-0.121941857039928,-0.150566965341568,-0.163824841380119,,,,-0.120027832686901,-0.171645164489746,-0.174301430583
10960.0,-0.246676728129387,,,,-0.209489062428474,,-0.152051359415054,-0.208535954356194,-0.22565321624279,-0.145652875304222,-0.216809377074242,-0.219270333647728,-0.232090711593628,-0.121926210820675,-0.150481030344963,-0.163738921284676,,,,-0.119941905140877,-0.171692088246346,-0.174254611134529
10970.0,-0.24659076333046,,,,-0.209403142333031,,-0.151996716856956,-0.208473399281502,-0.225496962666512,-0.145418554544449,-0.216621875762939,-0.219145402312279,-0.232043847441673,-0.121910572052002,-0.150410756468773,-0.163660809397697,,,,-0.119855880737305,-0.171731099486351,-0.174223333597183
10980.0,-0.246497020125389,,,,-0.209325030446053,,-0.15194196999073,-0.208410933613777,-0.225348517298698,-0.145191952586174,-0.216442212462425,-0.219028189778328,-0.231989145278931,-0.121910572052002,-0.15034818649292,-0.163598254323006,,,,-0.11976995319128,-0.171770200133324,-0.174199864268303
10990.0,-0.246411085128784,,,,-0.209254741668701,,-0.151887327432632,-0.208348467946053,-0.225207909941673,-0.144973188638687,-0.216270357370377,-0.218910977244377,-0.231942281126976,-0.121910572052002,-0.150293543934822,-0.163551434874535,,,,-0.11967620998621,-0.17180147767067,-0.174176409840584
11000.0,-0.24632516503334,,,,-0.209192186594009,,-0.151832580566406,-0.208285912871361,-0.225067242980003,-0.144754409790039,-0.216098502278328,-0.218785956501961,-0.231903225183487,-0.121918395161629,-0.150238901376724,-0.163512334227562,,,,-0.119590282440186,-0.171832665801048,-0.17416076362133
11010.0,-0.246239230036736,,,,-0.209129720926285,,-0.151777938008308,-0.208215624094009,-0.224926620721817,-0.144551381468773,-0.215934380888939,-0.218676567077637,-0.231856346130371,-0.121918395161629,-0.150199800729752,-0.163481041789055,,,,-0.119504354894161,-0.171856120228767,-0.174145221710205
11020.0,-0.246153265237808,,,,-0.209067150950432,,-0.151731014251709,-0.208153158426285,-0.224801644682884,-0.144340425729752,-0.215770348906517,-0.218551635742188,-0.231817290186882,-0.121926210820675,-0.150160700082779,-0.16346549987793,,,,-0.119418434798717,-0.171871766448021,-0.174137398600578
11030.0,-0.24607515335083,,,,-0.209012508392334,,-0.151684194803238,-0.208090588450432,-0.224676609039307,-0.144145116209984,-0.215606316924095,-0.218442246317863,-0.231778249144554,-0.121941857039928,-0.1501295119524,-0.163457676768303,,,,-0.119340322911739,-0.17189522087574,-0.174137398600578
11040.0,-0.245997056365013,,,,-0.208965584635735,,-0.151629447937012,-0.208028122782707,-0.224551633000374,-0.143957614898682,-0.215450003743172,-0.218340680003166,-0.231739148497581,-0.121957495808601,-0.150106057524681,-0.163449868559837,,,,-0.119254402816296,-0.171903043985367,-0.174137398600578
11050.0,-0.245911076664925,,,,-0.208918765187263,,-0.151582628488541,-0.207965657114983,-0.224434420466423,-0.143777847290039,-0.215293794870377,-0.218254759907722,-0.231707915663719,-0.121980957686901,-0.150090411305428,-0.163457676768303,,,,-0.11917620152235,-0.171918585896492,-0.174145221710205
11060.0,-0.245840787887573,,,,-0.208879664540291,,-0.151535704731941,-0.207903102040291,-0.224325090646744,-0.143598183989525,-0.215137585997581,-0.218161016702652,-0.23166885972023,-0.122012138366699,-0.150074765086174,-0.16346549987793,,,,-0.119090273976326,-0.171926409006119,-0.174145221710205
11070.0,-0.245762631297112,,,,-0.208840653300285,,-0.15148888528347,-0.207840636372566,-0.22421570122242,-0.143426328897476,-0.214989095926285,-0.218075081706047,-0.231637582182884,-0.122043423354626,-0.150074765086174,-0.163488864898682,,,,-0.119012169539928,-0.171934232115746,-0.174145221710205
11080.0,-0.245692357420921,,,,-0.208801552653313,,-0.151441961526871,-0.207778170704842,-0.224114134907722,-0.143262296915054,-0.214840695261955,-0.217996880412102,-0.231606349349022,-0.122074700891972,-0.150074765086174,-0.163504511117935,,,,-0.118926241993904,-0.171942040324211,-0.174153044819832
11090.0,-0.24561420083046,,,,-0.208762556314468,,-0.151395127177238,-0.20771561563015,-0.224012568593025,-0.143098160624504,-0.214684396982193,-0.217918783426285,-0.231567293405533,-0.122113704681396,-0.150082588195801,-0.163527965545654,,,,-0.11884031444788,-0.171942040324211,-0.174153044819832
11100.0,-0.245543912053108,,,,-0.208731278777122,,-0.151356026530266,-0.207653149962425,-0.223918825387955,-0.142941951751709,-0.21454381942749,-0.217848494648933,-0.231543824076653,-0.122160628437996,-0.150106057524681,-0.163559243083,,,,-0.118762210011482,-0.171949863433838,-0.17416076362133
11110.0,-0.245473578572273,,,,-0.208699986338615,,-0.151309207081795,-0.207598403096199,-0.223825082182884,-0.142785742878914,-0.214395329356194,-0.217770382761955,-0.23151259124279,-0.122191905975342,-0.150137335062027,-0.163582608103752,,,,-0.118684008717537,-0.171949863433838,-0.17416076362133
11120.0,-0.245411068201065,,,,-0.208668813109398,,-0.151270106434822,-0.207535937428474,-0.223739147186279,-0.142637252807617,-0.214254766702652,-0.217700004577637,-0.231481358408928,-0.122238732874393,-0.150176331400871,-0.163613900542259,,,,-0.118605904281139,-0.171949863433838,-0.174168586730957
